site_id|config_id|run_id|stat_id|stat_name|stat_read_data|stat_req_per_sec_r|stat_data_per_sec_r|stat_write_data|stat_req_per_sec_w|stat_data_per_sec_w|stat_wait_cnt|stat_avg_tm|start_time
37|1|101|266302|Direct Writes|38550000|.61875|5368.75|428750000|16.68875|60968.75|436.4375|1.330625|13-FEB-15 08.00.00.000000 AM
37|1|101|266301|LGWR|168750|.02125|6.25|3363125000|773.904375|478756.25|175625|.77625|13-FEB-15 08.00.00.000000 AM
37|1|101|266297|Direct Reads|12346250000|243.67625|1757025|7537500|.885625|1043.75|118.3125|1.181875|13-FEB-15 08.00.00.000000 AM
37|1|101|266300|DBWR|25000|.000625|0|5238125000|774.350625|745468.75|14.8125|.3425|13-FEB-15 08.00.00.000000 AM
37|1|101|266304|TOTAL|109655000000|9987.195|15742637.5|10761250000|1574.465|1531325|6495000|.931875|13-FEB-15 08.00.00.000000 AM
37|1|101|266299|Smart Scan|38831875000|132.67125|5683275|0|0|0|0||13-FEB-15 08.00.00.000000 AM
37|1|101|266303|Streams AQ|650000|.11|81.25|0|0|0|784.4375|4.5475|13-FEB-15 08.00.00.000000 AM
37|1|101|266298|Others|2503125000|31.875625|356150|1722500000|8.638125|245093.75|157987.5|1.448125|13-FEB-15 08.00.00.000000 AM
37|1|102|266297|Direct Reads|21682500000|237.0525|3097587.5|3762500|.4275|512.5|103.875|1.06125|15-FEB-15 10.00.00.000000 PM
37|1|102|266300|DBWR|5093750|.90625|712.5|3739375000|504.895625|531806.25|6520.8125|.88125|15-FEB-15 10.00.00.000000 PM
37|1|102|266302|Direct Writes|39400000|.645|5475|236250000|4.79625|33775|854.25|2.21|15-FEB-15 10.00.00.000000 PM
37|1|102|266303|Streams AQ|0|0|0|0|0|0|6.57142857142857142857142857142857142857|5.05142857142857142857142857142857142857|15-FEB-15 10.00.00.000000 PM
37|1|102|266296|Buffer Cache Reads|51080625000|8411.3525|7264006.25|0|0|0|5553750|.75125|15-FEB-15 10.00.00.000000 PM
37|1|102|266304|TOTAL|130051250000|8834.444375|18787218.75|7172500000|1050.610625|1020037.5|5704375|.75|15-FEB-15 10.00.00.000000 PM
37|1|102|266298|Others|2005000000|27.68875|285062.5|1116250000|7.4575|158581.25|147331.25|1.205|15-FEB-15 10.00.00.000000 PM
37|1|102|278730|RMAN|25940000000|24.2566666666666666666666666666666666667|3688933.33333333333333333333333333333333|63366666.6666666666666666666666666666667|1.57|8966.66666666666666666666666666666666667|123355.333333333333333333333333333333333|2.86666666666666666666666666666666666667|15-FEB-15 10.00.00.000000 PM
37|1|102|266299|Smart Scan|50975625000|152.238125|7442700|0|0|0|0||15-FEB-15 10.00.00.000000 PM
37|1|102|266301|LGWR|112500|.010625|0|2066250000|532.735|293681.25|133125|.58|15-FEB-15 10.00.00.000000 PM
37|1|103|266303|Streams AQ|7692.30769230769230769230769230769230769|0|0|0|0|0|6.84615384615384615384615384615384615385|2.45615384615384615384615384615384615385|16-FEB-15 01.00.00.000000 AM
37|1|103|266300|DBWR|5625000|.998125|793.75|4313125000|587.46625|613787.5|7179.25|.9075|16-FEB-15 01.00.00.000000 AM
37|1|103|266298|Others|1766875000|26.3325|251437.5|1293750000|7.7825|184281.25|114093.75|1.184375|16-FEB-15 01.00.00.000000 AM
37|1|103|266299|Smart Scan|12753125000|93.736875|1876562.5|0|0|0|0||16-FEB-15 01.00.00.000000 AM
37|1|103|266302|Direct Writes|75681250|1.36375|10512.5|375000000|7.35|53431.25|1196.4375|2.06375|16-FEB-15 01.00.00.000000 AM
37|1|103|266296|Buffer Cache Reads|52290625000|9206.475|7439643.75|0|0|0|6123750|.770625|16-FEB-15 01.00.00.000000 AM
37|1|103|266304|TOTAL|86065625000|9610.326875|12266150|8492500000|1221.6925|1208050|6284375|.76625|16-FEB-15 01.00.00.000000 AM
37|1|103|266297|Direct Reads|18888125000|281.406875|2687187.5|5625000|.575|787.5|119.5|1.118125|16-FEB-15 01.00.00.000000 AM
37|1|103|266301|LGWR|125000|.01125|0|2500625000|618.52|355781.25|149375|.64125|16-FEB-15 01.00.00.000000 AM
37|1|104|266297|Direct Reads|16428750000|259.1025|2338150|4787500|.46125|662.5|96.75|1.2325|16-FEB-15 10.00.00.000000 PM
37|1|104|266300|DBWR|4887500|.870625|681.25|3971875000|506.03125|565250|6266.9375|.873125|16-FEB-15 10.00.00.000000 PM
37|1|104|266299|Smart Scan|39491250000|133.07375|5726443.75|0|0|0|0||16-FEB-15 10.00.00.000000 PM
37|1|104|266302|Direct Writes|51037500|.8225|7087.5|254375000|6.85625|36206.25|278|1.7625|16-FEB-15 10.00.00.000000 PM
37|1|104|266301|LGWR|106250|.010625|0|2126250000|526.281875|302587.5|131875|.578125|16-FEB-15 10.00.00.000000 PM
37|1|104|266304|TOTAL|107631875000|8542.73125|15492218.75|7543750000|1047.364375|1073743.75|5435625|.77125|16-FEB-15 10.00.00.000000 PM
37|1|104|266296|Buffer Cache Reads|49431250000|8113.058125|7035362.5|0|0|0|5288750|.773125|16-FEB-15 10.00.00.000000 PM
37|1|104|266303|Streams AQ|76923.0769230769230769230769230769230769|.011538461538461538461538461538461538462|7.69230769230769230769230769230769230769|0|0|0|92.7692307692307692307692307692307692308|2.08923076923076923076923076923076923077|16-FEB-15 10.00.00.000000 PM
37|1|104|266298|Others|2280000000|33.59125|324468.75|1186875000|7.5825|168806.25|148637.5|1.295|16-FEB-15 10.00.00.000000 PM
37|1|104|278730|RMAN|6740000000|35|959900|27400000|2.43|3800|259200|2.58|16-FEB-15 10.00.00.000000 PM
37|1|114|266300|DBWR|5787500|1.03|806.25|5076250000|753.941875|722500|7410.4375|1.006875|20-FEB-15 08.00.00.000000 AM
37|1|114|266303|Streams AQ|293333.333333333333333333333333333333333|.047333333333333333333333333333333333333|40|0|0|0|353.666666666666666666666666666666666667|11.9873333333333333333333333333333333333|20-FEB-15 08.00.00.000000 AM
37|1|114|266304|TOTAL|102016875000|9600.8675|14669475|10179375000|1565.06375|1448868.75|6291875|.9325|20-FEB-15 08.00.00.000000 AM
37|1|114|266299|Smart Scan|31183125000|65.17625|4528343.75|0|0|0|0||20-FEB-15 08.00.00.000000 AM
37|1|115|266299|Smart Scan|39060625000|115.633125|5614543.75|0|0|0|0||22-FEB-15 10.00.00.000000 PM
37|1|115|266304|TOTAL|112371250000|8683.8975|16234262.5|7585625000|1081.7575|1079537.5|5590625|.775|22-FEB-15 10.00.00.000000 PM
37|1|115|266298|Others|2376250000|34.788125|338056.25|1177500000|7.550625|167543.75|148818.75|1.20375|22-FEB-15 10.00.00.000000 PM
37|1|115|278730|RMAN|570000000|5.86|80700|5100000|.46|700|43700|1.35|22-FEB-15 10.00.00.000000 PM
37|1|115|266296|Buffer Cache Reads|49954375000|8289.66|7108550|0|0|0|5441250|.778125|22-FEB-15 10.00.00.000000 PM
37|1|115|266300|DBWR|4118750|.730625|568.75|3918125000|527.01|557693.75|5261.5|.879375|22-FEB-15 10.00.00.000000 PM
37|1|115|266302|Direct Writes|79387500|1.2625|11037.5|266875000|5.293125|38118.75|845.0625|1.925625|22-FEB-15 10.00.00.000000 PM
37|1|115|266297|Direct Reads|22031875000|241.4425|3156443.75|4631250|.465|650|93.625|.8925|22-FEB-15 10.00.00.000000 PM
37|1|115|266301|LGWR|100000|.010625|0|2217500000|541.410625|315493.75|135000|.593125|22-FEB-15 10.00.00.000000 PM
37|1|115|266303|Streams AQ|7142.85714285714285714285714285714285714|0|0|0|0|0|9.28571428571428571428571428571428571429|1.97642857142857142857142857142857142857|22-FEB-15 10.00.00.000000 PM
37|1|117|266298|Others|2818750000|45.658125|400987.5|1771250000|8.71|251843.75|214850|1.305625|23-FEB-15 08.00.00.000000 AM
37|1|117|266303|Streams AQ|793750|.1325|106.25|0|0|0|970.1875|28.986875|23-FEB-15 08.00.00.000000 AM
37|1|117|266296|Buffer Cache Reads|60907500000|10431.645|8662962.5|0|0|0|6858125|.944375|23-FEB-15 08.00.00.000000 AM
37|1|117|266297|Direct Reads|20629375000|329.566875|2934037.5|6650000|.90125|931.25|120.5625|1.210625|23-FEB-15 08.00.00.000000 AM
37|1|117|266300|DBWR|6787500|1.20875|943.75|5821250000|856.813125|828093.75|8702.8125|1.02125|23-FEB-15 08.00.00.000000 AM
37|1|117|266299|Smart Scan|15950000000|98.16125|2281956.25|0|0|0|0||23-FEB-15 08.00.00.000000 AM
37|1|117|266301|LGWR|181250|.020625|0|3470000000|850.254375|493631.25|190625|.830625|23-FEB-15 08.00.00.000000 AM
37|1|117|266302|Direct Writes|51862500|.79875|7200|440000000|18.775|62681.25|1608.25|1.919375|23-FEB-15 08.00.00.000000 AM
37|1|117|266304|TOTAL|99821250000|10907.19125|14288212.5|11511250000|1735.45375|1637168.75|7074375|.94125|23-FEB-15 08.00.00.000000 AM
37|1|116|266298|Others|2388750000|45.825|339500|1154375000|7.53625|164137.5|162312.5|1.159375|23-FEB-15 10.00.00.000000 PM
37|1|116|266302|Direct Writes|46050000|.740625|6381.25|235625000|9.09625|33637.5|149.8125|1.85|23-FEB-15 10.00.00.000000 PM
37|1|116|266304|TOTAL|99358750000|8930.733125|14204106.25|7324375000|1051.063125|1041206.25|5842500|.73375|23-FEB-15 10.00.00.000000 PM
37|1|116|278730|RMAN|7780000000|37.28|1106500|31300000|2.78|4300|277000|2.68|23-FEB-15 10.00.00.000000 PM
37|1|116|266303|Streams AQ|30769.2307692307692307692307692307692308|.004615384615384615384615384615384615385|0|0|0|0|44.3076923076923076923076923076923076923|6.15|23-FEB-15 10.00.00.000000 PM
37|1|116|266296|Buffer Cache Reads|50793125000|8597.3675|7220500|0|0|0|5682500|.735625|23-FEB-15 10.00.00.000000 PM
37|1|116|266301|LGWR|100000|.010625|0|2080000000|530.32625|295493.75|133125|.56875|23-FEB-15 10.00.00.000000 PM
37|1|116|266297|Direct Reads|22600625000|247.8075|3192087.5|4443750|.473125|625|87.6875|1.1775|23-FEB-15 10.00.00.000000 PM
37|1|116|266300|DBWR|3406250|.60625|475|3848750000|503.4575|547062.5|4365.1875|.856875|23-FEB-15 10.00.00.000000 PM
37|1|116|266299|Smart Scan|23164375000|36.0425|3375993.75|0|0|0|0||23-FEB-15 10.00.00.000000 PM
37|1|106|266298|Others|2215000000|36.69|315081.25|1241875000|7.735|176643.75|155581.25|1.20375|17-FEB-15 01.00.00.000000 AM
37|1|106|266302|Direct Writes|85375000|1.293125|11875|396250000|9.274375|56112.5|620.125|1.661875|17-FEB-15 01.00.00.000000 AM
37|1|106|266296|Buffer Cache Reads|48701250000|8569.785625|6928175|0|0|0|5715000|.77|17-FEB-15 01.00.00.000000 AM
37|1|106|266303|Streams AQ|0|0|0|0|0|0|7.61538461538461538461538461538461538462|2.60615384615384615384615384615384615385|17-FEB-15 01.00.00.000000 AM
37|1|106|266300|DBWR|5393750|.95875|750|3671875000|512.88875|522462.5|6917.3125|.89375|17-FEB-15 01.00.00.000000 AM
37|1|106|266304|TOTAL|105272500000|8968.245|15098550|7708750000|1141.8125|1096612.5|5886250|.768125|17-FEB-15 01.00.00.000000 AM
37|1|106|266297|Direct Reads|14791250000|226.3025|2104118.75|6800000|.586875|937.5|127.0625|1.3475|17-FEB-15 01.00.00.000000 AM
37|1|106|266299|Smart Scan|39304375000|133.19875|5738537.5|0|0|0|0||17-FEB-15 01.00.00.000000 AM
37|1|106|266301|LGWR|106250|.01125|0|2394375000|611.324375|340462.5|155000|.5975|17-FEB-15 01.00.00.000000 AM
37|1|108|266304|TOTAL|106455625000|10666.2675|15335943.75|10876875000|1639.4825|1549843.75|6910000|.935625|17-FEB-15 08.00.00.000000 AM
37|1|108|266296|Buffer Cache Reads|58500000000|10163.5175|8336343.75|0|0|0|6704375|.940625|17-FEB-15 08.00.00.000000 AM
37|1|108|266300|DBWR|7787500|1.386875|1068.75|5428125000|800.70125|773656.25|9967.125|1.01|17-FEB-15 08.00.00.000000 AM
37|1|108|266297|Direct Reads|19034375000|322.478125|2712362.5|7818750|.951875|1075|165.3125|1.581875|17-FEB-15 08.00.00.000000 AM
37|1|108|266298|Others|2395625000|44.036875|341331.25|1721875000|8.745625|245425|216550|1.325625|17-FEB-15 08.00.00.000000 AM
37|1|108|266299|Smart Scan|27025000000|133.646875|3937037.5|0|0|0|0||17-FEB-15 08.00.00.000000 AM
37|1|108|266301|LGWR|175000|.01875|0|3277500000|809.681875|467137.5|183750|.788125|17-FEB-15 08.00.00.000000 AM
37|1|108|266303|Streams AQ|556250|.095|75|0|0|0|691.4375|19.206875|17-FEB-15 08.00.00.000000 AM
37|1|108|266302|Direct Writes|55275000|1.085625|7693.75|439375000|19.4025|62550|1570.3125|1.96125|17-FEB-15 08.00.00.000000 AM
37|1|107|266297|Direct Reads|21916875000|274.883125|3120118.75|4081250|.45375|562.5|103.5|1.31625|17-FEB-15 10.00.00.000000 PM
37|1|107|266300|DBWR|4425000|.785|612.5|3725625000|482.04375|529937.5|5650.5|.851875|17-FEB-15 10.00.00.000000 PM
37|1|107|278730|RMAN|8860000000|40.43|1260500|36700000|3.26|5100|301000|2.58|17-FEB-15 10.00.00.000000 PM
37|1|107|266296|Buffer Cache Reads|46932500000|7810.74375|6676243.75|0|0|0|5111250|.7775|17-FEB-15 10.00.00.000000 PM
37|1|107|266298|Others|2763125000|37.765625|393012.5|1100000000|7.5|156493.75|161300|1.26875|17-FEB-15 10.00.00.000000 PM
37|1|107|266301|LGWR|137500|.01|0|2055625000|522.029375|292568.75|133125|.561875|17-FEB-15 10.00.00.000000 PM
37|1|107|266304|TOTAL|106042500000|8253.8425|15339562.5|7130625000|1024.213125|1014056.25|5262500|.775625|17-FEB-15 10.00.00.000000 PM
37|1|107|266299|Smart Scan|35040000000|126.274375|5063137.5|0|0|0|0||17-FEB-15 10.00.00.000000 PM
37|1|107|266302|Direct Writes|55143750|.850625|7656.25|240000000|11.980625|34168.75|221.25|1.3|17-FEB-15 10.00.00.000000 PM
37|1|107|266303|Streams AQ|7692.30769230769230769230769230769230769|0|0|0|0|0|7.07692307692307692307692307692307692308|3.11384615384615384615384615384615384615|17-FEB-15 10.00.00.000000 PM
37|1|110|266296|Buffer Cache Reads|57574375000|9974.173125|8187150|0|0|0|6578125|.87375|18-FEB-15 08.00.00.000000 AM
37|1|110|266298|Others|2341875000|35.23375|333168.75|1726250000|8.764375|245337.5|118125|1.295625|18-FEB-15 08.00.00.000000 AM
37|1|110|266302|Direct Writes|63212500|1.10625|8775|471250000|38.53625|67018.75|353.375|1.273125|18-FEB-15 08.00.00.000000 AM
37|1|110|266299|Smart Scan|17415000000|63.806875|2567643.75|0|0|0|0||18-FEB-15 08.00.00.000000 AM
37|1|110|266304|TOTAL|97181250000|10459.68625|13866556.25|10726250000|1607.083125|1525325|6778750|.869375|18-FEB-15 08.00.00.000000 AM
37|1|110|266300|DBWR|7318750|1.304375|1012.5|5193750000|753.841875|738643.75|9404.625|.9725|18-FEB-15 08.00.00.000000 AM
37|1|110|266303|Streams AQ|686666.666666666666666666666666666666667|.116|93.3333333333333333333333333333333333333|0|0|0|843.266666666666666666666666666666666667|15.4366666666666666666666666666666666667|18-FEB-15 08.00.00.000000 AM
37|1|110|266297|Direct Reads|19470000000|383.934375|2768687.5|8368750|.995625|1150|152.25|1.189375|18-FEB-15 08.00.00.000000 AM
37|1|110|266301|LGWR|150000|.02|0|3327500000|804.94375|473162.5|186250|.73875|18-FEB-15 08.00.00.000000 AM
37|1|112|266299|Smart Scan|17566250000|26.629375|2567687.5|0|0|0|0||19-FEB-15 08.00.00.000000 AM
37|1|112|266300|DBWR|6287500|1.119375|875|5235000000|766.79125|744106.25|8069.125|1.011875|19-FEB-15 08.00.00.000000 AM
37|1|112|266304|TOTAL|92853125000|9854.510625|13222543.75|10595000000|1602.20125|1505818.75|6438750|.944375|19-FEB-15 08.00.00.000000 AM
37|1|112|266296|Buffer Cache Reads|55185625000|9479.5925|7842687.5|0|0|0|6239375|.948125|19-FEB-15 08.00.00.000000 AM
37|1|112|266301|LGWR|162500|.019375|0|3233125000|803.65|459575|187500|.758125|19-FEB-15 08.00.00.000000 AM
37|1|112|266298|Others|2266875000|27.331875|322325|1676250000|8.50125|238293.75|116493.75|1.35875|19-FEB-15 08.00.00.000000 AM
37|1|112|266302|Direct Writes|48543750|.7775|6750|441250000|22.3075|62793.75|1238.5|1.5075|19-FEB-15 08.00.00.000000 AM
37|1|112|266303|Streams AQ|168750|.028125|18.75|0|0|0|214.4375|20.744375|19-FEB-15 08.00.00.000000 AM
37|1|112|266297|Direct Reads|17466875000|319.011875|2482168.75|7556250|.949375|1056.25|137.125|1.239375|19-FEB-15 08.00.00.000000 AM
37|1|111|266300|DBWR|3956250|.700625|531.25|4156250000|552.94|591231.25|5049.125|.865|19-FEB-15 10.00.00.000000 PM
37|1|111|266302|Direct Writes|70906250|1.101875|9900|356875000|6.14875|50687.5|204.8125|1.284375|19-FEB-15 10.00.00.000000 PM
37|1|111|266304|TOTAL|90725000000|7866.749375|13090031.25|8276875000|1101.959375|1177181.25|5041875|.814375|19-FEB-15 10.00.00.000000 PM
37|1|111|278730|RMAN|2565000000|17.605|365050|79900000|1.005|11400|129567.5|3.375|19-FEB-15 10.00.00.000000 PM
37|1|111|266297|Direct Reads|20241250000|250.809375|2944212.5|5093750|.481875|718.75|104.8125|1.19375|19-FEB-15 10.00.00.000000 PM
37|1|111|266298|Others|2416875000|33.45|343743.75|1324375000|7.86|188468.75|164906.25|1.216875|19-FEB-15 10.00.00.000000 PM
37|1|111|266299|Smart Scan|23431875000|71.716875|3354937.5|0|0|0|0||19-FEB-15 10.00.00.000000 PM
37|1|111|266303|Streams AQ|7142.85714285714285714285714285714285714|0|0|0|0|0|7.21428571428571428571428571428571428571|3.34785714285714285714285714285714285714|19-FEB-15 10.00.00.000000 PM
37|1|111|266296|Buffer Cache Reads|44935000000|7506.746875|6391056.25|0|0|0|4888125|.818125|19-FEB-15 10.00.00.000000 PM
37|1|111|266301|LGWR|162500|.02125|0|2422500000|534.40375|344668.75|133750|.581875|19-FEB-15 10.00.00.000000 PM
37|1|114|266298|Others|2027500000|26.96125|288331.25|1583125000|8.451875|225318.75|120387.5|1.30125|20-FEB-15 08.00.00.000000 AM
37|1|114|266302|Direct Writes|50268750|.790625|7000|409375000|21.876875|58281.25|1479.625|1.38625|20-FEB-15 08.00.00.000000 AM
37|1|114|266297|Direct Reads|15788750000|276.5725|2247275|7462500|.8325|1025|133.1875|1.27875|20-FEB-15 08.00.00.000000 AM
37|1|114|266296|Buffer Cache Reads|53381250000|9230.269375|7597693.75|0|0|0|6098750|.93625|20-FEB-15 08.00.00.000000 AM
37|1|114|266301|LGWR|118750|.018125|0|3103125000|779.96125|441756.25|180625|.735|20-FEB-15 08.00.00.000000 AM
37|1|109|266298|Others|2194375000|38.46|312500|1177500000|7.52875|167731.25|174306.25|1.185|18-FEB-15 10.00.00.000000 PM
37|1|109|266302|Direct Writes|46918750|.863125|6531.25|217500000|5.061875|30850|202|1.305|18-FEB-15 10.00.00.000000 PM
37|1|109|266303|Streams AQ|150000|.023333333333333333333333333333333333333|16.6666666666666666666666666666666666667|0|0|0|175.833333333333333333333333333333333333|7.08333333333333333333333333333333333333|18-FEB-15 10.00.00.000000 PM
37|1|109|266304|TOTAL|106255625000|7941.3525|15255625|7806875000|1099.6875|1112100|5049375|.803125|18-FEB-15 10.00.00.000000 PM
37|1|109|266299|Smart Scan|41529375000|120.18375|6110012.5|0|0|0|0||18-FEB-15 10.00.00.000000 PM
37|1|109|266300|DBWR|4100000|.731875|562.5|4186875000|551.805|596256.25|5259.3125|.854375|18-FEB-15 10.00.00.000000 PM
37|1|109|278730|RMAN|2010000000|23.94|285700|8800000|.78|1200|174500|2.45|18-FEB-15 10.00.00.000000 PM
37|1|109|266296|Buffer Cache Reads|44968125000|7517.385625|6405562.5|0|0|0|4895625|.81125|18-FEB-15 10.00.00.000000 PM
37|1|109|266297|Direct Reads|16867500000|262.198125|2402568.75|4425000|.474375|618.75|95.1875|1.175625|18-FEB-15 10.00.00.000000 PM
37|1|109|266301|LGWR|106250|.01125|0|2223750000|534.7725|316575|133125|.58625|18-FEB-15 10.00.00.000000 PM
37|1|113|266299|Smart Scan|86361168750|214.98375|12508650|0|0|0|0||20-FEB-15 10.00.00.000000 PM
37|1|113|266302|Direct Writes|7575000|.09375|1050|57181250|1.714375|7943.75|98.1875|1.3175|20-FEB-15 10.00.00.000000 PM
37|1|113|266303|Streams AQ|40000|.006|0|0|0|0|47.7|8.887|20-FEB-15 10.00.00.000000 PM
37|1|113|278730|RMAN|490000000000|180.346666666666666666666666666666666667|71443700|300000|.03|0|9438.33333333333333333333333333333333333|1.53333333333333333333333333333333333333|20-FEB-15 10.00.00.000000 PM
37|1|113|266298|Others|1335625000|29.08375|189856.25|765625000|6.785|109062.5|176100|1.219375|20-FEB-15 10.00.00.000000 PM
37|1|113|266304|TOTAL|212059375000|4551.55625|30744056.25|5183750000|817.695625|737743.75|2893125|.89125|20-FEB-15 10.00.00.000000 PM
37|1|113|266297|Direct Reads|8251250000|89.75375|1174200|2537500|.31125|350|24.25|.851875|20-FEB-15 10.00.00.000000 PM
37|1|113|266301|LGWR|75000|.01|0|1481250000|391.36875|210837.5|276887.5|.651875|20-FEB-15 10.00.00.000000 PM
37|1|113|266296|Buffer Cache Reads|24414375000|4183.2525|3474150|0|0|0|2762500|.90125|20-FEB-15 10.00.00.000000 PM
37|1|113|266300|DBWR|3112500|.5575|431.25|2878750000|417.510625|409525|4004.1875|.8275|20-FEB-15 10.00.00.000000 PM
37|1|123|266298|Others|2339375000|32.734375|332681.25|1792500000|8.726875|255106.25|151287.5|1.401875|26-FEB-15 08.00.00.000000 AM
37|1|123|266300|DBWR|3487500|.621875|487.5|5490000000|807.110625|780825|4478.8125|1.019375|26-FEB-15 08.00.00.000000 AM
37|1|123|266301|LGWR|168750|.02|0|3425625000|801.853125|487175|182500|.795625|26-FEB-15 08.00.00.000000 AM
37|1|125|266302|Direct Writes|43818750|.715|6087.5|427500000|25.61125|60762.5|267.8125|1.421875|27-FEB-15 08.00.00.000000 AM
37|1|125|266300|DBWR|3268750|.585|450|5104375000|753.663125|725693.75|4213.375|.99375|27-FEB-15 08.00.00.000000 AM
37|1|125|266304|TOTAL|80656875000|9080.915625|11563018.75|10276250000|1562.230625|1461431.25|5898125|.93375|27-FEB-15 08.00.00.000000 AM
37|1|125|266297|Direct Reads|15345000000|297.8675|2182081.25|6587500|.88625|918.75|117.8125|1.235|27-FEB-15 08.00.00.000000 AM
37|1|125|266298|Others|2358750000|41.988125|335331.25|1615625000|8.435625|229712.5|200631.25|1.255625|27-FEB-15 08.00.00.000000 AM
37|1|125|266299|Smart Scan|12662500000|37.895625|1851656.25|0|0|0|0||27-FEB-15 08.00.00.000000 AM
37|1|125|266303|Streams AQ|600000|.097692307692307692307692307692307692308|76.9230769230769230769230769230769230769|0|0|0|716.692307692307692307692307692307692308|10.1769230769230769230769230769230769231|27-FEB-15 08.00.00.000000 AM
37|1|125|266296|Buffer Cache Reads|50544375000|8701.76625|7187312.5|0|0|0|5697500|.93875|27-FEB-15 08.00.00.000000 AM
37|1|125|266301|LGWR|168750|.02|0|3125625000|773.636875|444362.5|180625|.73|27-FEB-15 08.00.00.000000 AM
37|1|124|266300|DBWR|2118750|.37625|287.5|3136250000|467.094375|445912.5|2712.125|.794375|27-FEB-15 10.00.00.000000 PM
37|1|124|266303|Streams AQ|50000|.005714285714285714285714285714285714286|7.14285714285714285714285714285714285714|0|0|0|46.9285714285714285714285714285714285714|8.25928571428571428571428571428571428571|27-FEB-15 10.00.00.000000 PM
37|1|124|266296|Buffer Cache Reads|28158125000|4172.211875|4003543.75|0|0|0|2726250|.913125|27-FEB-15 10.00.00.000000 PM
37|1|124|266301|LGWR|87500|.01|0|1506250000|388.249375|214093.75|165900|.59625|27-FEB-15 10.00.00.000000 PM
37|1|124|266304|TOTAL|171660625000|4453.94125|24806131.25|5485000000|863.99|779962.5|2846875|.90125|27-FEB-15 10.00.00.000000 PM
37|1|124|266298|Others|1238125000|20.2925|176068.75|788125000|6.81875|112087.5|113231.25|1.360625|27-FEB-15 10.00.00.000000 PM
37|1|124|266302|Direct Writes|6643750|.106875|931.25|53575000|1.45375|7481.25|10.5|.79375|27-FEB-15 10.00.00.000000 PM
37|1|124|266299|Smart Scan|55355760000|201.752|8083290|0|0|0|0||27-FEB-15 10.00.00.000000 PM
37|1|124|278730|RMAN|490000000000|180.786666666666666666666666666666666667|71579200|333333.333333333333333333333333333333333|.03|33.3333333333333333333333333333333333333|10010|1.4|27-FEB-15 10.00.00.000000 PM
37|1|124|266297|Direct Reads|14753750000|100.94625|2168531.25|2775000|.368125|387.5|39.0625|1.598125|27-FEB-15 10.00.00.000000 PM
37|1|126|266299|Smart Scan|21072500000|87.809375|2996487.5|0|0|0|0||01-MAR-15 10.00.00.000000 PM
37|1|126|266298|Others|2061875000|27.90875|293206.25|1161250000|6.9175|165237.5|142812.5|1.1825|01-MAR-15 10.00.00.000000 PM
37|1|126|266300|DBWR|3200000|.56875|450|4078125000|540.415|580037.5|4099.9375|.890625|01-MAR-15 10.00.00.000000 PM
37|1|126|266303|Streams AQ|100000|.015|14.2857142857142857142857142857142857143|0|0|0|116.928571428571428571428571428571428571|6.38071428571428571428571428571428571429|01-MAR-15 10.00.00.000000 PM
37|1|126|266301|LGWR|100000|.010625|0|2214375000|556.4175|314793.75|138750|.598125|01-MAR-15 10.00.00.000000 PM
37|1|126|266302|Direct Writes|55368750|.799375|7675|263750000|5.29375|37531.25|624.375|2.02125|01-MAR-15 10.00.00.000000 PM
37|1|126|266297|Direct Reads|23665000000|259.545625|3365031.25|4668750|.4625|650|105.9375|.91|01-MAR-15 10.00.00.000000 PM
37|1|126|266304|TOTAL|104703750000|8656.669375|15102925|7736250000|1109.86|1100012.5|5580000|.770625|01-MAR-15 10.00.00.000000 PM
37|1|126|278730|RMAN|46473333333.3333333333333333333333333333|33.45|6608000|66800000|1.87666666666666666666666666666666666667|9466.66666666666666666666666666666666667|139450.333333333333333333333333333333333|2.49666666666666666666666666666666666667|01-MAR-15 10.00.00.000000 PM
37|1|126|266296|Buffer Cache Reads|50402500000|8273.73625|7201018.75|0|0|0|5423750|.773125|01-MAR-15 10.00.00.000000 PM
37|1|127|266302|Direct Writes|75831250|1.185|10618.75|385000000|8.259375|54793.75|848.8125|2.09125|02-MAR-15 01.00.00.000000 AM
37|1|127|266299|Smart Scan|8104375000|49.620625|1176637.5|0|0|0|0||02-MAR-15 01.00.00.000000 AM
37|1|127|266296|Buffer Cache Reads|49936875000|8736.395|7112362.5|0|0|0|5769375|.788125|02-MAR-15 01.00.00.000000 AM
37|1|127|266303|Streams AQ|7692.30769230769230769230769230769230769|0|0|0|0|0|11|3.53153846153846153846153846153846153846|02-MAR-15 01.00.00.000000 AM
37|1|127|266304|TOTAL|76280000000|9074.394375|10887168.75|8611250000|1248.5425|1226350|5940000|.783125|02-MAR-15 01.00.00.000000 AM
37|1|127|266297|Direct Reads|16328750000|260.38125|2325843.75|4487500|.52375|618.75|120.625|1.189375|02-MAR-15 01.00.00.000000 AM
37|1|127|266298|Others|1834375000|26.135|261175|1325000000|7.229375|188712.5|110262.5|1.1675|02-MAR-15 01.00.00.000000 AM
37|1|127|266300|DBWR|3718750|.6625|518.75|4347500000|593.365625|619300|4758.1875|.90625|02-MAR-15 01.00.00.000000 AM
37|1|127|266301|LGWR|131250|.01375|0|2546875000|639.16125|362937.5|156875|.618125|02-MAR-15 01.00.00.000000 AM
37|1|128|266298|Others|2574375000|30.246875|366118.75|1433750000|7.8925|204106.25|149925|1.2725|02-MAR-15 10.00.00.000000 PM
