site_id|config_id|run_id|stat_id|stat_name|stat_location|stat_sleep|stat_wait_time|start_time
37|1|1|267030|Library Cache|kglati1   45|5|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglGetHandleReference 124|331|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglget2   2|95|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglpin1   4|2588151|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglrfcl1  79|1|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|7458|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglllal1 109|6|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglhdgh1  64|4|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglllal3 111|7|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kgllldl2 112|2|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglReleaseHandleReference 125|51|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kgldtin1  42|7|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglget1   1|492479|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglhdgn2 106|94053|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kgllkal1  80|37|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglpnal1  90|730506|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|25|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kgllkc1   57|163|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kgllkdl1  85|66662|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglobpn1  71|743|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|61366|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglUpgradeLock 119|9|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|478|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267031|Cursor Pin|kkslce [KKSCHLPIN2]|198105|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglic1    49|7|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglhbh1   63|13|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglobld1  75|2|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglhdgn1  62|13688|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglpnal2  91|191|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267030|Library Cache|kglpndl1  95|1456662|0|03-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglobpn1  71|3857|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglpnal1  90|1639841|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglpndl1  95|2670493|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|13830|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|60923|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|3050|0|06-OCT-14 08.00.00.000000 AM
37|1|2|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|3|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|1|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgllkc1   57|293|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|42|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|1|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgllkdl1  85|126731|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglUpgradeLock 119|7|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgllkal1  80|46|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglget1   1|931255|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglini1   32|5|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglllal1 109|8|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglrfcl1  79|2|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglhdgn1  62|29906|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglGetHandleReference 124|374|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglReleaseHandleReference 125|101|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglget2   2|264|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglhdgn2 106|170298|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglpnal2  91|149|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgllkal3  82|1|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksfbc [KKSCHLCREA]|8|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglobld1  75|6|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglhbh1   63|10|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglpin1   4|4566278|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgldtin1  42|17|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglati1   45|7|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kkslce [KKSCHLPIN2]|913403|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglllal3 111|35|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kgllldl2 112|15|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|1|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglhdgh1  64|11|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267030|Library Cache|kglic1    49|3|0|06-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglhdgn2 106|157281|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglobpn1  71|1228|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|621300|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglrdtin1 44|3|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglllal3 111|30|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgllkdl1  85|118828|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglpnal1  90|1400502|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|1529|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|42|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglic1    49|3|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglGetHandleReference 124|378|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglget1   1|839447|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglhdgn1  62|24692|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgllkal1  80|26|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglpin1   4|4366569|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglpndl1  95|2553938|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|12838|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kkslce [KKSCHLPIN2]|329542|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglrfcl1  79|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgllkal3  82|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglReleaseHandleReference 125|61|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglget2   2|139|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgllkc1   57|216|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglpnal2  91|106|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglllal1 109|6|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgllldl2 112|15|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglati1   45|2|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kgldtin1  42|16|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglhbh1   63|3|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglini1   32|16|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglobld1  75|6|0|08-OCT-14 08.00.00.000000 AM
37|1|4|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|1|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglUpgradeLock 119|5|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267030|Library Cache|kglhdgh1  64|27|0|08-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglget2   2|172|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kgllkc1   57|157|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglobpn1  71|984|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|10776|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|82257|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglllal1 109|6|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglic1    49|1|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglllal3 111|11|0|10-OCT-14 08.00.00.000000 AM
37|1|6|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|6|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglpin1   4|3624825|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglpnal2  91|179|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglupm1   54|3|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglGetHandleReference 124|307|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglpndl1  95|2072642|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|1080|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kgllkdl1  85|96995|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kgldtin1  42|6|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglReleaseHandleReference 125|68|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglget1   1|698253|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kkslce [KKSCHLPIN2]|179026|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|1|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|53|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglUpgradeLock 119|8|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kgllkal1  80|24|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglhbh1   63|2|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglati1   45|1|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglpnal1  90|1110730|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglhdgh1  64|5|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kgllldl2 112|8|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglhdgn1  62|19535|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglhdgn2 106|129444|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267030|Library Cache|kglobld1  75|6|0|10-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|2317|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kgllkc1   57|424|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglllal3 111|3|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglllal1 109|5|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglget1   1|859661|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglhdgn2 106|157135|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kgllkdl1  85|114452|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglpin1   4|4247481|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglic1    49|10|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kgllldl2 112|4|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglrfcl1  79|6|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglUpgradeLock 119|3|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglini1   32|2|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglReleaseHandleReference 125|84|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglpnal2  91|100|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglpndl1  95|2469713|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kgldtin1  42|7|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglobpn1  71|1452|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglpnal1  90|1421174|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglati1   45|4|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglhbh1   63|8|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglhdgn1  62|23108|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|12435|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kkslce [KKSCHLPIN2]|211294|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267413|Cursor Parent|kkscsPruneChild [KKSPRTLOC35]|9|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglGetHandleReference 124|400|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|63883|0|13-OCT-14 08.00.00.000000 AM
37|1|7|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|4|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kksSetBindType [KKSCHLPIN4]|2|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglget2   2|96|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kglhdgh1  64|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267030|Library Cache|kgllkal1  80|13|0|13-OCT-14 08.00.00.000000 AM
37|1|7|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|25|0|13-OCT-14 08.00.00.000000 AM
37|1|7|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|4|0|13-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgllkal1  80|28|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglpnal1  90|1381438|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|12668|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|1446|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglobld1  75|12|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglhdgn1  62|23675|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglpin1   4|4301463|0|09-OCT-14 08.00.00.000000 AM
37|1|5|268045|hash table|kkshGetNextChild [KKSHBKLOC1]|1|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|100|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglini1   32|1|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglget2   2|151|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglic1    49|3|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglget1   1|820969|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|47|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglUpgradeLock 119|8|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgldtin1  42|9|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglupm1   54|2|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgllkdl1  85|116313|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglpnal2  91|120|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglpndl1  95|2501645|0|09-OCT-14 08.00.00.000000 AM
37|1|5|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|2|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgllkal3  82|4|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglGetHandleReference 124|339|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglhdgn2 106|151891|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglobpn1  71|1337|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglhdgh1  64|11|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglllal3 111|5|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglReleaseHandleReference 125|73|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267031|Cursor Pin|kkslce [KKSCHLPIN2]|141710|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgllldl2 112|16|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglhbh1   63|6|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kgllkc1   57|258|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|70096|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglrfcl1  79|4|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267030|Library Cache|kglllal1 109|1|0|09-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglhdgn1  62|25144|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgllkal3  82|9|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgllkc1   57|236|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglpin1   4|4465329|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglobld1  75|6|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglic1    49|6|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267413|Cursor Parent|kkshbsf [KKSPRTLOC14]|1|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglpndl1  95|2602386|0|07-OCT-14 08.00.00.000000 AM
37|1|3|268164|Cursor Stat|kkocsStoreBindAwareStats [KKSSTALOC8]|1|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglGetHandleReference 124|345|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglget1   1|854766|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|53|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgldtin1  42|18|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglget2   2|281|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|13290|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|70941|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglrdtin1 44|1|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|1851|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglhdgn2 106|159048|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgllkdl1  85|121581|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglpnal1  90|1434313|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglpnal2  91|134|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267031|Cursor Pin|kkslce [KKSCHLPIN2]|976388|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglini1   32|5|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglllal1 109|6|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgllldl2 112|4|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglUpgradeLock 119|19|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglhbh1   63|11|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglobpn1  71|1281|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglati1   45|4|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglhdgh1  64|4|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglReleaseHandleReference 125|82|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kgllkal1  80|51|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267030|Library Cache|kglllal3 111|13|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267413|Cursor Parent|kkscsAddChildNode [KKSPRTLOC34]|3|0|07-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglReleaseHandleReference 125|57|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglget2   2|55|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglUpgradeLock 119|4|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglati1   45|1|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglGetHandleReference 124|311|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267031|Cursor Pin|kkslce [KKSCHLPIN2]|13508|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglobld1  75|3|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglget1   1|670067|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglhdgn2 106|123122|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglpin1   4|3322579|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267031|Cursor Pin|kksfbc [KKSCHLPIN1]|611|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kgllkal1  80|22|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglobpn1  71|970|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglhdgh1  64|6|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kgllkc1   57|228|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267031|Cursor Pin|kksLockDelete [KKSCHLPIN6]|9227|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglic1    49|6|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kgldtin1  42|6|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglhdgn1  62|18665|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglpnal1  90|1062362|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglini1   32|1|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglpnal2  91|99|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglpndl1  95|1970813|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglrfcl1  79|3|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kglhbh1   63|4|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267030|Library Cache|kgllkdl1  85|95283|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267031|Cursor Pin|kksfbc [KKSCHLFSP2]|43538|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267031|Cursor Pin|kksxsccmp [KKSCHLPIN5]|36|0|17-OCT-14 08.00.00.000000 AM
37|1|11|268045|hash table|kkscsSearchChildList [KKSHBKLOC2]|2|0|17-OCT-14 08.00.00.000000 AM
37|1|12|267030|Library Cache|kglhdgn2 106|150812|0|20-OCT-14 08.00.00.000000 AM
