site_id|config_id|run_id|stat_id|stat_name|stat_get_req|stat_miss_pct_g|stat_pin_req|stat_miss_pct_p|stat_reloads|stat_invalid|start_time
37|1|1|266280|SQL AREA|9091365|.89|710400955|.07|121177|3352|03-OCT-14 08.00.00.000000 AM
37|1|1|266284|SUMMARY|23620|.01|23620|8.35|1780|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266273|DBLINK|21098|0|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266279|SCHEMA|11448|.11|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266281|SQL AREA BUILD|221453|60.07|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266282|SQL AREA STATS|201037|84.35|201038|84.35|3|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266288|XDB ACL|1210|9.38|1210|9.38|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266276|INDEX|53521|0|53654|2.08|1445|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266270|APP CONTEXT|81|.95|-2900179353|0|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266272|CLUSTER|1391|3.51|1476|4.24|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|267221|JAVA DATA|6|0|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266289|XDB CONFIG|11|0|11|0|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266271|BODY|667522|.06|885693645|0|1103|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266274|EDITION|15614|0|22319|0|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266278|QUEUE|2310|1.62|27573|.18|40|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266285|TABLE/PROCEDURE|-8349911347|0|-2949040277|0|16713|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266287|TRIGGER|11964|.9|31687|.39|18|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266283|SUBSCRIPTION|28|11.11|28|11.11|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266286|TRANSFORMATION|721|0|721|0|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266269|ACCOUNT_STATUS|66084|.15|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266275|HINTSET OBJECT|2460|1.14|2476|2.19|0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266277|OBJECT ID|68|100|0||0|0|03-OCT-14 08.00.00.000000 AM
37|1|1|266290|XML SCHEMA|59|2.52|99|0|0|0|03-OCT-14 08.00.00.000000 AM
37|1|2|266272|CLUSTER|1515|5.41|1608|5.67|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266277|OBJECT ID|60|100|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266279|SCHEMA|12747|.25|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266285|TABLE/PROCEDURE|305454284|0|1737554599|0|15358|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266282|SQL AREA STATS|221108|83.86|221108|83.86|3|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266288|XDB ACL|2618|5.36|2618|5.36|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266290|XML SCHEMA|357|.28|639|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267918|RULESET|0||6|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266287|TRIGGER|14778|.84|39067|.33|27|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267221|JAVA DATA|55|0|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266271|BODY|963008|.05|1134729092|0|1084|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266276|INDEX|48842|0|49079|2.6|1486|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266278|QUEUE|2536|.61|28371|.15|41|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266286|TRANSFORMATION|720|0|720|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266269|ACCOUNT_STATUS|22544|.88|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266270|APP CONTEXT|110|0|1776207758|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266274|EDITION|16687|0|24385|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266281|SQL AREA BUILD|242178|61.12|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266283|SUBSCRIPTION|27|19.5|219|20.6|24|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266284|SUMMARY|26212|.01|26212|10.22|2333|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266273|DBLINK|24091|0|0||0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266280|SQL AREA|10363552|.82|913787759|.05|125054|4512|06-OCT-14 08.00.00.000000 AM
37|1|2|266289|XDB CONFIG|71|0|71|0|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|267917|LOCATION|192|3.91|192|3.91|0|0|06-OCT-14 08.00.00.000000 AM
37|1|2|266275|HINTSET OBJECT|3403|1.08|3423|2.16|0|0|06-OCT-14 08.00.00.000000 AM
37|1|4|266269|ACCOUNT_STATUS|20412|.26|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266279|SCHEMA|12843|.08|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266283|SUBSCRIPTION|26|18.18|26|18.18|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266284|SUMMARY|30999|.01|30999|10.53|2777|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266273|DBLINK|22756|0|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266276|INDEX|71451|0|71705|2.18|2639|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266271|BODY|852828|.05|1118474768|0|1968|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266274|EDITION|16368|0|23350|0|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266281|SQL AREA BUILD|243114|55.36|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266286|TRANSFORMATION|721|0|721|0|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266275|HINTSET OBJECT|3496|.94|3496|1.87|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|267221|JAVA DATA|31|0|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266270|APP CONTEXT|122|0|1768906020|0|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266280|SQL AREA|10663999|.92|890711355|.06|123448|4763|08-OCT-14 08.00.00.000000 AM
37|1|4|266282|SQL AREA STATS|209983|84.31|209984|84.31|5|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266288|XDB ACL|1056|8.58|1056|8.58|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266272|CLUSTER|1879|.67|1995|.77|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266278|QUEUE|2306|.22|27613|.24|66|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266285|TABLE/PROCEDURE|300236619|0|1701827635|0|22812|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266290|XML SCHEMA|66|0|117|0|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266289|XDB CONFIG|13|0|13|0|0|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266287|TRIGGER|9460|.98|23927|.51|30|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266277|OBJECT ID|40|100|0||0|0|08-OCT-14 08.00.00.000000 AM
37|1|7|266287|TRIGGER|12456|.95|28282|.45|19|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266286|TRANSFORMATION|719|0|719|0|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266270|APP CONTEXT|100|0|-6866236785|0|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266272|CLUSTER|942|4.29|1001|4.93|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266280|SQL AREA|12600999|.53|885523087|.05|106670|4330|13-OCT-14 08.00.00.000000 AM
37|1|7|267221|JAVA DATA|58|0|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266271|BODY|816668|.08|1101323409|0|507|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266284|SUMMARY|22639|.01|22639|10.58|2188|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266288|XDB ACL|1054|7.76|1054|7.76|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266285|TABLE/PROCEDURE|291063146|0|1667743159|0|11078|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266289|XDB CONFIG|18|0|18|0|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266269|ACCOUNT_STATUS|20199|.15|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266279|SCHEMA|12210|.12|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266283|SUBSCRIPTION|34|21.07|34|21.07|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266273|DBLINK|21793|0|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266274|EDITION|15917|0|22847|0|0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266278|QUEUE|2333|1.09|27620|.12|27|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266275|HINTSET OBJECT|3390|1.16|3406|2.37|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266276|INDEX|36112|0|36190|1.7|745|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266277|OBJECT ID|69|100|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266281|SQL AREA BUILD|203330|60.81|0||0|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266282|SQL AREA STATS|192799|84.16|192799|84.16|1|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266290|XML SCHEMA|81|0|144|0|0|0|13-OCT-14 08.00.00.000000 AM
37|1|6|266270|APP CONTEXT|97|0|1610519170|0|1|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266271|BODY|717677|.06|1021877386|0|1727|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266273|DBLINK|21932|0|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266278|QUEUE|2306|0|27634|.26|74|0|10-OCT-14 08.00.00.000000 AM
37|1|6|267221|JAVA DATA|6|0|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266274|EDITION|15938|0|22894|0|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266290|XML SCHEMA|85|0|153|0|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266286|TRANSFORMATION|720|0|720|0|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266277|OBJECT ID|58|100|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266279|SCHEMA|12587|.13|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266269|ACCOUNT_STATUS|20306|.5|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266285|TABLE/PROCEDURE|272717646|0|1546879602|0|21381|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266280|SQL AREA|10137852|.87|806425919|.06|109138|4268|10-OCT-14 08.00.00.000000 AM
37|1|6|266272|CLUSTER|1880|1.18|1989|1.41|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266276|INDEX|60106|.01|60253|2.24|2196|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266282|SQL AREA STATS|190456|86.56|190456|86.56|5|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266288|XDB ACL|1157|8.03|1157|8.03|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266281|SQL AREA BUILD|221284|57.69|0||0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266284|SUMMARY|26278|.01|26278|10.85|2427|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266289|XDB CONFIG|17|0|17|0|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266283|SUBSCRIPTION|25|0|25|0|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266275|HINTSET OBJECT|3129|.67|3129|1.26|0|0|10-OCT-14 08.00.00.000000 AM
37|1|6|266287|TRIGGER|10394|1.02|26708|.35|7|0|10-OCT-14 08.00.00.000000 AM
37|1|5|266273|DBLINK|21676|0|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266276|INDEX|61905|0|61969|1.93|1981|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266286|TRANSFORMATION|720|0|720|0|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266274|EDITION|15869|0|22732|0|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266283|SUBSCRIPTION|36|11.11|36|11.11|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266290|XML SCHEMA|89|3.85|153|0|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266269|ACCOUNT_STATUS|20052|.31|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266271|BODY|840100|.06|1100892849|0|1624|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266285|TABLE/PROCEDURE|291432699|0|1664132884|0|20671|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266287|TRIGGER|13044|.79|35175|.32|17|0|09-OCT-14 08.00.00.000000 AM
37|1|5|267221|JAVA DATA|6|0|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266270|APP CONTEXT|106|.56|1738846336|0|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266272|CLUSTER|1918|1.49|2004|1.78|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266278|QUEUE|2286|.74|27560|.16|40|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266279|SCHEMA|12494|.08|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266289|XDB CONFIG|17|0|17|0|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266277|OBJECT ID|49|100|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266280|SQL AREA|10838685|.87|872872571|.06|130733|4951|09-OCT-14 08.00.00.000000 AM
37|1|5|266282|SQL AREA STATS|221855|85.12|221855|85.12|3|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266284|SUMMARY|29849|.01|29849|10.92|2769|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266275|HINTSET OBJECT|3261|.68|3261|1.19|0|0|09-OCT-14 08.00.00.000000 AM
37|1|5|266281|SQL AREA BUILD|251740|56.91|0||0|0|09-OCT-14 08.00.00.000000 AM
37|1|3|266282|SQL AREA STATS|210270|84.58|210270|84.58|5|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266270|APP CONTEXT|89|0|-2643479074|0|1|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266271|BODY|897635|.05|1115619458|0|1381|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266274|EDITION|15941|0|22773|0|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266275|HINTSET OBJECT|3453|.79|3461|1.57|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266289|XDB CONFIG|18|0|18|0|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266290|XML SCHEMA|90|0|162|0|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266269|ACCOUNT_STATUS|31680|.16|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266272|CLUSTER|1549|2.54|1641|2.66|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266280|SQL AREA|11216067|.78|884689370|.06|122486|4421|07-OCT-14 08.00.00.000000 AM
37|1|3|266286|TRANSFORMATION|719|0|719|0|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266278|QUEUE|2270|.01|27536|.16|47|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266283|SUBSCRIPTION|30|16.67|30|16.67|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266288|XDB ACL|1224|12.56|1224|12.56|0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266281|SQL AREA BUILD|235609|60.09|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266284|SUMMARY|27080|.01|27080|9.73|2334|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266287|TRIGGER|11670|.92|31563|.44|37|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266276|INDEX|55815|.01|56057|2.07|1735|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266277|OBJECT ID|83|100|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266285|TABLE/PROCEDURE|296634454|0|-2608156967|0|17793|0|07-OCT-14 08.00.00.000000 AM
37|1|3|267221|JAVA DATA|18|0|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266273|DBLINK|21719|0|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|3|266279|SCHEMA|12291|.14|0||0|0|07-OCT-14 08.00.00.000000 AM
37|1|5|266288|XDB ACL|1209|6.06|1209|6.06|0|0|09-OCT-14 08.00.00.000000 AM
37|1|11|266285|TABLE/PROCEDURE|262647480|0|1532085197|0|8843|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266271|BODY|797468|.03|1019056920|0|543|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266272|CLUSTER|754|3.83|812|3.83|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266269|ACCOUNT_STATUS|20475|.15|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266281|SQL AREA BUILD|181850|64.14|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266282|SQL AREA STATS|168758|85.47|168758|85.47|2|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266289|XDB CONFIG|20|0|20|0|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266270|APP CONTEXT|80|0|-2700914135|0|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266273|DBLINK|22042|0|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|267221|JAVA DATA|2|0|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266274|EDITION|15961|0|22975|0|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266279|SCHEMA|10579|.1|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266278|QUEUE|2268|0|27537|.1|29|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266283|SUBSCRIPTION|42|12.82|42|12.82|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266290|XML SCHEMA|103|1.3|180|0|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266288|XDB ACL|1295|4.82|1295|4.82|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266286|TRANSFORMATION|718|0|718|0|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266275|HINTSET OBJECT|2982|.27|2982|.55|0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266276|INDEX|31381|.01|31423|1.66|802|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266277|OBJECT ID|25|100|0||0|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266280|SQL AREA|9862484|.72|802455342|.05|90414|4270|17-OCT-14 08.00.00.000000 AM
37|1|11|266284|SUMMARY|22628|.01|22628|12.2|2503|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266287|TRIGGER|11698|.35|31569|.17|13|0|17-OCT-14 08.00.00.000000 AM
37|1|12|266279|SCHEMA|10306|.12|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266274|EDITION|16110|0|23287|0|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266275|HINTSET OBJECT|3278|.18|3278|.36|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266276|INDEX|25433|.03|25442|1.98|449|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266285|TABLE/PROCEDURE|307906733|0|1775854274|0|5924|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266288|XDB ACL|1179|2.2|1179|2.2|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266271|BODY|919743|.02|1178989984|0|150|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266284|SUMMARY|20468|.01|20468|12.57|2426|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266290|XML SCHEMA|123|4.44|216|0|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266272|CLUSTER|447|2.99|458|3.82|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266281|SQL AREA BUILD|108416|71.52|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266270|APP CONTEXT|115|0|1857480665|0|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266278|QUEUE|2080|.45|27633|.07|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266287|TRIGGER|10898|.16|35268|.11|18|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266289|XDB CONFIG|24|0|24|0|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266277|OBJECT ID|20|100|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|267918|RULESET|0||4|50|2|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266283|SUBSCRIPTION|198|2.47|326|7|94|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266269|ACCOUNT_STATUS|20996|.07|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|267917|LOCATION|136|23.53|136|23.53|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266286|TRANSFORMATION|720|0|720|0|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266273|DBLINK|22580|0|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266280|SQL AREA|11154202|.28|923601288|.02|53501|4336|20-OCT-14 08.00.00.000000 AM
37|1|12|266282|SQL AREA STATS|103797|81.13|103797|81.13|0|0|20-OCT-14 08.00.00.000000 AM
37|1|12|267221|JAVA DATA|59|0|0||0|0|20-OCT-14 08.00.00.000000 AM
37|1|9|266280|SQL AREA|11445981|.57|910416005|.04|89333|4215|15-OCT-14 08.00.00.000000 AM
37|1|9|266281|SQL AREA BUILD|173374|64.55|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|267917|LOCATION|64|25|64|25|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266269|ACCOUNT_STATUS|21166|.13|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266288|XDB ACL|1309|9.79|1309|9.79|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266282|SQL AREA STATS|160026|84.06|160027|84.06|4|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266273|DBLINK|22012|0|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266274|EDITION|15990|0|22996|0|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266277|OBJECT ID|60|100|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266279|SCHEMA|11833|.12|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266283|SUBSCRIPTION|42|0|106|3.62|32|0|15-OCT-14 08.00.00.000000 AM
37|1|9|267221|JAVA DATA|9|0|0||0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266290|XML SCHEMA|146|2.08|252|0|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266275|HINTSET OBJECT|3206|.3|3206|.6|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266284|SUMMARY|25189|0|25189|9.89|2296|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266287|TRIGGER|11537|.65|30220|.33|26|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266289|XDB CONFIG|28|0|28|0|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266286|TRANSFORMATION|720|0|720|0|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266270|APP CONTEXT|95|0|1776702840|0|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266272|CLUSTER|899|1.84|965|2.59|0|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266276|INDEX|40886|0|40951|1.5|733|0|15-OCT-14 08.00.00.000000 AM
37|1|9|267918|RULESET|0||2|50|1|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266271|BODY|897784|.04|1132432951|0|632|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266278|QUEUE|2422|.35|27904|.11|29|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266285|TABLE/PROCEDURE|299290032|0|1715568971|0|10638|0|15-OCT-14 08.00.00.000000 AM
37|1|8|266272|CLUSTER|803|2.54|867|2.92|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266285|TABLE/PROCEDURE|298264226|0|-2610113864|0|8748|0|14-OCT-14 08.00.00.000000 AM
37|1|8|267221|JAVA DATA|30|0|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266280|SQL AREA|10299388|.61|872938801|.04|77891|4575|14-OCT-14 08.00.00.000000 AM
37|1|8|266276|INDEX|30327|.01|30396|1.49|595|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266281|SQL AREA BUILD|160069|65.67|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266289|XDB CONFIG|24|0|24|0|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266270|APP CONTEXT|103|0|1760673325|0|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266274|EDITION|10636|0|12288|0|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266286|TRANSFORMATION|719|0|719|0|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266273|DBLINK|5968|0|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266275|HINTSET OBJECT|3646|.57|3658|1.13|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266277|OBJECT ID|38|100|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266282|SQL AREA STATS|149346|84.14|149346|84.14|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266284|SUMMARY|24491|.01|24491|11.41|2559|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266271|BODY|854124|.04|1112854267|0|428|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266287|TRIGGER|5865|1.42|25363|.41|20|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266288|XDB ACL|1227|5.82|1227|5.82|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266279|SCHEMA|5945|.32|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266290|XML SCHEMA|122|.56|216|0|0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266269|ACCOUNT_STATUS|4359|2.01|0||0|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266278|QUEUE|2268|.28|27545|.09|24|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266283|SUBSCRIPTION|39|15.38|39|15.38|0|0|14-OCT-14 08.00.00.000000 AM
37|1|10|266271|BODY|857761|.02|-3187294195|0|533|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266274|EDITION|15920|0|22877|0|0|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266269|ACCOUNT_STATUS|36492|.09|0||0|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266270|APP CONTEXT|86|0|1737226549|0|0|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266275|HINTSET OBJECT|3373|.58|3373|1.16|0|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266280|SQL AREA|10437427|.48|873996573|482.19|81007|4557|16-OCT-14 08.00.00.000000 AM
37|1|10|266282|SQL AREA STATS|134626|83.53|134626|83.53|2|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266284|SUMMARY|26283|0|26283|10.41|2475|0|16-OCT-14 08.00.00.000000 AM
