site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|4|266350|Global cache log flushes for current blocks served %|.13|08-OCT-14 08.00.00.000000 AM
37|1|4|266341|Avg global enqueue get time (ms)|1.72|08-OCT-14 08.00.00.000000 AM
37|1|4|266343|Avg global cache current block receive time (ms)|.43|08-OCT-14 08.00.00.000000 AM
37|1|4|266347|Avg global cache cr block flush time (ms)|1.56|08-OCT-14 08.00.00.000000 AM
37|1|4|266351|Avg global cache current block flush time (ms)|1.54|08-OCT-14 08.00.00.000000 AM
37|1|4|266344|Avg global cache cr block build time (ms)|0|08-OCT-14 08.00.00.000000 AM
37|1|4|266342|Avg global cache cr block receive time (ms)|.51|08-OCT-14 08.00.00.000000 AM
37|1|4|266346|Global cache log flushes for cr blocks served %|5.39|08-OCT-14 08.00.00.000000 AM
37|1|4|266348|Avg global cache current block pin time (ms)|0|08-OCT-14 08.00.00.000000 AM
37|1|7|266342|Avg global cache cr block receive time (ms)|.5|13-OCT-14 08.00.00.000000 AM
37|1|7|266347|Avg global cache cr block flush time (ms)|1.52|13-OCT-14 08.00.00.000000 AM
37|1|7|266349|Avg global cache current block send time (ms)|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266350|Global cache log flushes for current blocks served %|.11|13-OCT-14 08.00.00.000000 AM
37|1|7|266351|Avg global cache current block flush time (ms)|1.56|13-OCT-14 08.00.00.000000 AM
37|1|7|266341|Avg global enqueue get time (ms)|1.63|13-OCT-14 08.00.00.000000 AM
37|1|7|266343|Avg global cache current block receive time (ms)|.41|13-OCT-14 08.00.00.000000 AM
37|1|7|266344|Avg global cache cr block build time (ms)|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266345|Avg global cache cr block send time (ms)|0|13-OCT-14 08.00.00.000000 AM
37|1|7|266346|Global cache log flushes for cr blocks served %|4.76|13-OCT-14 08.00.00.000000 AM
37|1|7|266348|Avg global cache current block pin time (ms)|.01|13-OCT-14 08.00.00.000000 AM
37|1|11|266341|Avg global enqueue get time (ms)|1.78|17-OCT-14 08.00.00.000000 AM
37|1|11|266345|Avg global cache cr block send time (ms)|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266347|Avg global cache cr block flush time (ms)|1.37|17-OCT-14 08.00.00.000000 AM
37|1|11|266350|Global cache log flushes for current blocks served %|.1|17-OCT-14 08.00.00.000000 AM
37|1|11|266343|Avg global cache current block receive time (ms)|.4|17-OCT-14 08.00.00.000000 AM
37|1|11|266344|Avg global cache cr block build time (ms)|0|17-OCT-14 08.00.00.000000 AM
37|1|11|266342|Avg global cache cr block receive time (ms)|.49|17-OCT-14 08.00.00.000000 AM
37|1|11|266346|Global cache log flushes for cr blocks served %|4.51|17-OCT-14 08.00.00.000000 AM
37|1|11|266351|Avg global cache current block flush time (ms)|1.4|17-OCT-14 08.00.00.000000 AM
37|1|11|266348|Avg global cache current block pin time (ms)|.01|17-OCT-14 08.00.00.000000 AM
37|1|11|266349|Avg global cache current block send time (ms)|0|17-OCT-14 08.00.00.000000 AM
37|1|12|266344|Avg global cache cr block build time (ms)|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266341|Avg global enqueue get time (ms)|.79|20-OCT-14 08.00.00.000000 AM
37|1|12|266347|Avg global cache cr block flush time (ms)|1.44|20-OCT-14 08.00.00.000000 AM
37|1|12|266342|Avg global cache cr block receive time (ms)|.52|20-OCT-14 08.00.00.000000 AM
37|1|12|266348|Avg global cache current block pin time (ms)|.01|20-OCT-14 08.00.00.000000 AM
37|1|12|266349|Avg global cache current block send time (ms)|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266345|Avg global cache cr block send time (ms)|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266343|Avg global cache current block receive time (ms)|.41|20-OCT-14 08.00.00.000000 AM
