site_id|config_id|run_id|stat_id|stat_name|stat_value|start_time
37|1|11|266352|Avg message sent queue time (ms)|.08|17-OCT-14 08.00.00.000000 AM
37|1|11|266358|% of indirect sent messages|56.96|17-OCT-14 08.00.00.000000 AM
37|1|11|266359|% of flow controlled messages|2.06|17-OCT-14 08.00.00.000000 AM
37|1|12|266354|Avg message received queue time (ms)|.01|20-OCT-14 08.00.00.000000 AM
37|1|12|266358|% of indirect sent messages|56.22|20-OCT-14 08.00.00.000000 AM
37|1|12|266352|Avg message sent queue time (ms)|.08|20-OCT-14 08.00.00.000000 AM
37|1|12|266357|% of direct sent messages|42.24|20-OCT-14 08.00.00.000000 AM
37|1|12|266353|Avg message sent queue time on ksxp (ms)|.1|20-OCT-14 08.00.00.000000 AM
37|1|12|266355|Avg GCS message process time (ms)|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266356|Avg GES message process time (ms)|0|20-OCT-14 08.00.00.000000 AM
37|1|12|266359|% of flow controlled messages|1.55|20-OCT-14 08.00.00.000000 AM
37|1|9|266352|Avg message sent queue time (ms)|.08|15-OCT-14 08.00.00.000000 AM
37|1|9|266354|Avg message received queue time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266355|Avg GCS message process time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266359|% of flow controlled messages|2.26|15-OCT-14 08.00.00.000000 AM
37|1|9|266357|% of direct sent messages|40.1|15-OCT-14 08.00.00.000000 AM
37|1|9|266353|Avg message sent queue time on ksxp (ms)|.1|15-OCT-14 08.00.00.000000 AM
37|1|9|266356|Avg GES message process time (ms)|0|15-OCT-14 08.00.00.000000 AM
37|1|9|266358|% of indirect sent messages|57.64|15-OCT-14 08.00.00.000000 AM
37|1|8|266354|Avg message received queue time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266358|% of indirect sent messages|56.51|14-OCT-14 08.00.00.000000 AM
37|1|8|266359|% of flow controlled messages|2.33|14-OCT-14 08.00.00.000000 AM
37|1|8|266357|% of direct sent messages|41.16|14-OCT-14 08.00.00.000000 AM
37|1|8|266353|Avg message sent queue time on ksxp (ms)|.1|14-OCT-14 08.00.00.000000 AM
37|1|8|266352|Avg message sent queue time (ms)|.08|14-OCT-14 08.00.00.000000 AM
37|1|8|266356|Avg GES message process time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|8|266355|Avg GCS message process time (ms)|0|14-OCT-14 08.00.00.000000 AM
37|1|10|266359|% of flow controlled messages|2.23|16-OCT-14 08.00.00.000000 AM
37|1|10|266358|% of indirect sent messages|57.26|16-OCT-14 08.00.00.000000 AM
37|1|10|266352|Avg message sent queue time (ms)|.08|16-OCT-14 08.00.00.000000 AM
37|1|10|266354|Avg message received queue time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266356|Avg GES message process time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266357|% of direct sent messages|40.51|16-OCT-14 08.00.00.000000 AM
37|1|10|266355|Avg GCS message process time (ms)|0|16-OCT-14 08.00.00.000000 AM
37|1|10|266353|Avg message sent queue time on ksxp (ms)|.1|16-OCT-14 08.00.00.000000 AM
37|1|17|266354|Avg message received queue time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266352|Avg message sent queue time (ms)|.08|27-OCT-14 08.00.00.000000 AM
37|1|17|266355|Avg GCS message process time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266356|Avg GES message process time (ms)|0|27-OCT-14 08.00.00.000000 AM
37|1|17|266358|% of indirect sent messages|56.76|27-OCT-14 08.00.00.000000 AM
37|1|17|266359|% of flow controlled messages|2.22|27-OCT-14 08.00.00.000000 AM
37|1|17|266357|% of direct sent messages|41.03|27-OCT-14 08.00.00.000000 AM
37|1|17|266353|Avg message sent queue time on ksxp (ms)|.1|27-OCT-14 08.00.00.000000 AM
37|1|16|266352|Avg message sent queue time (ms)|.04|24-OCT-14 08.00.00.000000 AM
37|1|16|266358|% of indirect sent messages|56.02|24-OCT-14 08.00.00.000000 AM
37|1|16|266356|Avg GES message process time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266354|Avg message received queue time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266353|Avg message sent queue time on ksxp (ms)|.1|24-OCT-14 08.00.00.000000 AM
37|1|16|266357|% of direct sent messages|42.41|24-OCT-14 08.00.00.000000 AM
37|1|16|266355|Avg GCS message process time (ms)|0|24-OCT-14 08.00.00.000000 AM
37|1|16|266359|% of flow controlled messages|1.57|24-OCT-14 08.00.00.000000 AM
37|1|13|266352|Avg message sent queue time (ms)|.08|21-OCT-14 08.00.00.000000 AM
37|1|13|266354|Avg message received queue time (ms)|.01|21-OCT-14 08.00.00.000000 AM
37|1|13|266355|Avg GCS message process time (ms)|0|21-OCT-14 08.00.00.000000 AM
37|1|13|266357|% of direct sent messages|40.53|21-OCT-14 08.00.00.000000 AM
37|1|13|266353|Avg message sent queue time on ksxp (ms)|.1|21-OCT-14 08.00.00.000000 AM
37|1|13|266358|% of indirect sent messages|57.84|21-OCT-14 08.00.00.000000 AM
37|1|13|266356|Avg GES message process time (ms)|0|21-OCT-14 08.00.00.000000 AM
37|1|13|266359|% of flow controlled messages|1.62|21-OCT-14 08.00.00.000000 AM
37|1|14|266352|Avg message sent queue time (ms)|.06|22-OCT-14 08.00.00.000000 AM
37|1|14|266355|Avg GCS message process time (ms)|0|22-OCT-14 08.00.00.000000 AM
37|1|14|266358|% of indirect sent messages|57.93|22-OCT-14 08.00.00.000000 AM
37|1|14|266359|% of flow controlled messages|1.54|22-OCT-14 08.00.00.000000 AM
37|1|14|266353|Avg message sent queue time on ksxp (ms)|.1|22-OCT-14 08.00.00.000000 AM
37|1|14|266357|% of direct sent messages|40.54|22-OCT-14 08.00.00.000000 AM
37|1|14|266354|Avg message received queue time (ms)|.03|22-OCT-14 08.00.00.000000 AM
37|1|14|266356|Avg GES message process time (ms)|0|22-OCT-14 08.00.00.000000 AM
37|1|15|266358|% of indirect sent messages|55.75|23-OCT-14 08.00.00.000000 AM
37|1|15|266352|Avg message sent queue time (ms)|.06|23-OCT-14 08.00.00.000000 AM
37|1|15|266354|Avg message received queue time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266353|Avg message sent queue time on ksxp (ms)|.1|23-OCT-14 08.00.00.000000 AM
37|1|15|266355|Avg GCS message process time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266357|% of direct sent messages|42.66|23-OCT-14 08.00.00.000000 AM
37|1|15|266356|Avg GES message process time (ms)|0|23-OCT-14 08.00.00.000000 AM
37|1|15|266359|% of flow controlled messages|1.59|23-OCT-14 08.00.00.000000 AM
37|1|21|266354|Avg message received queue time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|21|266353|Avg message sent queue time on ksxp (ms)|.1|31-OCT-14 08.00.00.000000 AM
37|1|21|266359|% of flow controlled messages|1.54|31-OCT-14 08.00.00.000000 AM
37|1|21|266356|Avg GES message process time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|21|266358|% of indirect sent messages|56.92|31-OCT-14 08.00.00.000000 AM
37|1|21|266355|Avg GCS message process time (ms)|0|31-OCT-14 08.00.00.000000 AM
37|1|21|266357|% of direct sent messages|41.54|31-OCT-14 08.00.00.000000 AM
37|1|21|266352|Avg message sent queue time (ms)|.04|31-OCT-14 08.00.00.000000 AM
37|1|19|266352|Avg message sent queue time (ms)|.06|29-OCT-14 08.00.00.000000 AM
37|1|19|266353|Avg message sent queue time on ksxp (ms)|.1|29-OCT-14 08.00.00.000000 AM
37|1|19|266356|Avg GES message process time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266354|Avg message received queue time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266355|Avg GCS message process time (ms)|0|29-OCT-14 08.00.00.000000 AM
37|1|19|266358|% of indirect sent messages|58.36|29-OCT-14 08.00.00.000000 AM
37|1|19|266357|% of direct sent messages|39.81|29-OCT-14 08.00.00.000000 AM
37|1|19|266359|% of flow controlled messages|1.83|29-OCT-14 08.00.00.000000 AM
37|1|18|266359|% of flow controlled messages|1.95|28-OCT-14 08.00.00.000000 AM
37|1|18|266353|Avg message sent queue time on ksxp (ms)|.1|28-OCT-14 08.00.00.000000 AM
37|1|18|266355|Avg GCS message process time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266352|Avg message sent queue time (ms)|.06|28-OCT-14 08.00.00.000000 AM
37|1|18|266357|% of direct sent messages|40.99|28-OCT-14 08.00.00.000000 AM
37|1|18|266358|% of indirect sent messages|57.06|28-OCT-14 08.00.00.000000 AM
37|1|18|266354|Avg message received queue time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|18|266356|Avg GES message process time (ms)|0|28-OCT-14 08.00.00.000000 AM
37|1|20|266353|Avg message sent queue time on ksxp (ms)|.1|30-OCT-14 08.00.00.000000 AM
37|1|20|266356|Avg GES message process time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266359|% of flow controlled messages|1.8|30-OCT-14 08.00.00.000000 AM
37|1|20|266355|Avg GCS message process time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266357|% of direct sent messages|40.67|30-OCT-14 08.00.00.000000 AM
37|1|20|266354|Avg message received queue time (ms)|0|30-OCT-14 08.00.00.000000 AM
37|1|20|266358|% of indirect sent messages|57.54|30-OCT-14 08.00.00.000000 AM
37|1|20|266352|Avg message sent queue time (ms)|.07|30-OCT-14 08.00.00.000000 AM
37|1|22|266352|Avg message sent queue time (ms)|.07|03-NOV-14 08.00.00.000000 AM
37|1|22|266355|Avg GCS message process time (ms)|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266356|Avg GES message process time (ms)|0|03-NOV-14 08.00.00.000000 AM
37|1|22|266357|% of direct sent messages|40.91|03-NOV-14 08.00.00.000000 AM
37|1|22|266353|Avg message sent queue time on ksxp (ms)|.1|03-NOV-14 08.00.00.000000 AM
37|1|22|266359|% of flow controlled messages|1.89|03-NOV-14 08.00.00.000000 AM
37|1|22|266354|Avg message received queue time (ms)|.01|03-NOV-14 08.00.00.000000 AM
37|1|22|266358|% of indirect sent messages|57.2|03-NOV-14 08.00.00.000000 AM
37|1|24|266353|Avg message sent queue time on ksxp (ms)|.1|05-NOV-14 08.00.00.000000 AM
37|1|24|266356|Avg GES message process time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266357|% of direct sent messages|39.58|05-NOV-14 08.00.00.000000 AM
37|1|24|266358|% of indirect sent messages|58.77|05-NOV-14 08.00.00.000000 AM
37|1|24|266352|Avg message sent queue time (ms)|.06|05-NOV-14 08.00.00.000000 AM
37|1|24|266355|Avg GCS message process time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266354|Avg message received queue time (ms)|0|05-NOV-14 08.00.00.000000 AM
37|1|24|266359|% of flow controlled messages|1.64|05-NOV-14 08.00.00.000000 AM
37|1|25|266355|Avg GCS message process time (ms)|0|06-NOV-14 08.00.00.000000 AM
37|1|25|266359|% of flow controlled messages|1.63|06-NOV-14 08.00.00.000000 AM
37|1|25|266357|% of direct sent messages|39.76|06-NOV-14 08.00.00.000000 AM
37|1|25|266358|% of indirect sent messages|58.62|06-NOV-14 08.00.00.000000 AM
37|1|25|266352|Avg message sent queue time (ms)|.06|06-NOV-14 08.00.00.000000 AM
37|1|25|266353|Avg message sent queue time on ksxp (ms)|.1|06-NOV-14 08.00.00.000000 AM
37|1|25|266354|Avg message received queue time (ms)|.01|06-NOV-14 08.00.00.000000 AM
37|1|25|266356|Avg GES message process time (ms)|0|06-NOV-14 08.00.00.000000 AM
37|1|23|266353|Avg message sent queue time on ksxp (ms)|.1|04-NOV-14 08.00.00.000000 AM
37|1|23|266357|% of direct sent messages|40.9|04-NOV-14 08.00.00.000000 AM
37|1|23|266355|Avg GCS message process time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266354|Avg message received queue time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266358|% of indirect sent messages|57.29|04-NOV-14 08.00.00.000000 AM
37|1|23|266356|Avg GES message process time (ms)|0|04-NOV-14 08.00.00.000000 AM
37|1|23|266359|% of flow controlled messages|1.8|04-NOV-14 08.00.00.000000 AM
37|1|23|266352|Avg message sent queue time (ms)|.1|04-NOV-14 08.00.00.000000 AM
37|1|26|266358|% of indirect sent messages|58.15|10-NOV-14 08.00.00.000000 AM
37|1|26|266359|% of flow controlled messages|1.84|10-NOV-14 08.00.00.000000 AM
37|1|26|266353|Avg message sent queue time on ksxp (ms)|.1|10-NOV-14 08.00.00.000000 AM
37|1|26|266356|Avg GES message process time (ms)|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266352|Avg message sent queue time (ms)|.07|10-NOV-14 08.00.00.000000 AM
37|1|26|266354|Avg message received queue time (ms)|.01|10-NOV-14 08.00.00.000000 AM
37|1|26|266355|Avg GCS message process time (ms)|0|10-NOV-14 08.00.00.000000 AM
37|1|26|266357|% of direct sent messages|40.01|10-NOV-14 08.00.00.000000 AM
37|1|27|266355|Avg GCS message process time (ms)|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266356|Avg GES message process time (ms)|0|11-NOV-14 08.00.00.000000 AM
37|1|27|266352|Avg message sent queue time (ms)|.06|11-NOV-14 08.00.00.000000 AM
37|1|27|266357|% of direct sent messages|41.01|11-NOV-14 08.00.00.000000 AM
37|1|27|266353|Avg message sent queue time on ksxp (ms)|.1|11-NOV-14 08.00.00.000000 AM
37|1|27|266354|Avg message received queue time (ms)|.01|11-NOV-14 08.00.00.000000 AM
37|1|27|266359|% of flow controlled messages|1.79|11-NOV-14 08.00.00.000000 AM
37|1|27|266358|% of indirect sent messages|57.2|11-NOV-14 08.00.00.000000 AM
37|1|28|266352|Avg message sent queue time (ms)|.06|12-NOV-14 08.00.00.000000 AM
37|1|28|266354|Avg message received queue time (ms)|.01|12-NOV-14 08.00.00.000000 AM
37|1|28|266353|Avg message sent queue time on ksxp (ms)|.1|12-NOV-14 08.00.00.000000 AM
37|1|28|266356|Avg GES message process time (ms)|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266358|% of indirect sent messages|57.76|12-NOV-14 08.00.00.000000 AM
37|1|28|266359|% of flow controlled messages|1.69|12-NOV-14 08.00.00.000000 AM
37|1|28|266355|Avg GCS message process time (ms)|0|12-NOV-14 08.00.00.000000 AM
37|1|28|266357|% of direct sent messages|40.56|12-NOV-14 08.00.00.000000 AM
37|1|29|266356|Avg GES message process time (ms)|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266358|% of indirect sent messages|57.42|13-NOV-14 08.00.00.000000 AM
37|1|29|266357|% of direct sent messages|40.92|13-NOV-14 08.00.00.000000 AM
37|1|29|266353|Avg message sent queue time on ksxp (ms)|.1|13-NOV-14 08.00.00.000000 AM
37|1|29|266354|Avg message received queue time (ms)|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266355|Avg GCS message process time (ms)|0|13-NOV-14 08.00.00.000000 AM
37|1|29|266359|% of flow controlled messages|1.67|13-NOV-14 08.00.00.000000 AM
37|1|29|266352|Avg message sent queue time (ms)|.05|13-NOV-14 08.00.00.000000 AM
37|1|30|266353|Avg message sent queue time on ksxp (ms)|.1|14-NOV-14 08.00.00.000000 AM
37|1|30|266354|Avg message received queue time (ms)|.01|14-NOV-14 08.00.00.000000 AM
37|1|30|266359|% of flow controlled messages|1.6|14-NOV-14 08.00.00.000000 AM
37|1|30|266352|Avg message sent queue time (ms)|.03|14-NOV-14 08.00.00.000000 AM
37|1|30|266358|% of indirect sent messages|56.32|14-NOV-14 08.00.00.000000 AM
37|1|30|266355|Avg GCS message process time (ms)|0|14-NOV-14 08.00.00.000000 AM
37|1|30|266357|% of direct sent messages|42.08|14-NOV-14 08.00.00.000000 AM
37|1|30|266356|Avg GES message process time (ms)|0|14-NOV-14 08.00.00.000000 AM
37|1|31|266355|Avg GCS message process time (ms)|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266352|Avg message sent queue time (ms)|.06|17-NOV-14 08.00.00.000000 AM
37|1|31|266353|Avg message sent queue time on ksxp (ms)|.1|17-NOV-14 08.00.00.000000 AM
37|1|31|266354|Avg message received queue time (ms)|.03|17-NOV-14 08.00.00.000000 AM
37|1|31|266358|% of indirect sent messages|57.04|17-NOV-14 08.00.00.000000 AM
37|1|31|266359|% of flow controlled messages|1.9|17-NOV-14 08.00.00.000000 AM
37|1|31|266356|Avg GES message process time (ms)|0|17-NOV-14 08.00.00.000000 AM
37|1|31|266357|% of direct sent messages|41.06|17-NOV-14 08.00.00.000000 AM
