site_id|config_id|run_id|stat_id|stat_name|stat_alloc|stat_used|stat_avg_alloc|stat_num_proc|stat_num_alloc|start_time
37|1|18|266696|SQL|422.74|30.15|.56|755.3125|744.8125|28-OCT-14 08.00.00.000000 AM
37|1|18|266695|JAVA|1210.405625|1128.240625|3.671875|329.625|329.625|28-OCT-14 08.00.00.000000 AM
37|1|20|266695|JAVA|1249.365|1136.494375|3.734375|334.5625|334.5625|30-OCT-14 08.00.00.000000 AM
37|1|20|266693|PL/SQL|3326.00625|37.7625|4.06875|817.5625|816.625|30-OCT-14 08.00.00.000000 AM
37|1|20|266696|SQL|423.1775|30.629375|.558125|758.625|748.5625|30-OCT-14 08.00.00.000000 AM
37|1|20|266692|Other|29486.949375||36.07625|817.5625|817.5625|30-OCT-14 08.00.00.000000 AM
37|1|20|266694|Freeable|2555.2275|0|3.405625|750.375|750.375|30-OCT-14 08.00.00.000000 AM
37|1|22|266693|PL/SQL|3039.12875|114.665|3.61|842.125|841.3125|03-NOV-14 08.00.00.000000 AM
37|1|22|266696|SQL|418.22125|28.82875|.53375|784.25|773.625|03-NOV-14 08.00.00.000000 AM
37|1|22|266695|JAVA|999.65|978.518125|3.276875|305|305|03-NOV-14 08.00.00.000000 AM
37|1|22|266694|Freeable|2250.270625|0|3.023125|744.5625|744.5625|03-NOV-14 08.00.00.000000 AM
37|1|22|266692|Other|24564.236875||29.1775|842.125|842.125|03-NOV-14 08.00.00.000000 AM
37|1|24|266692|Other|26482.4525||32.62125|811.9375|811.9375|05-NOV-14 08.00.00.000000 AM
37|1|24|266693|PL/SQL|3148.50625|75.468125|3.8775|811.9375|810.25|05-NOV-14 08.00.00.000000 AM
37|1|24|266696|SQL|435.95|46.673125|.578125|753.9375|742.875|05-NOV-14 08.00.00.000000 AM
37|1|24|266694|Freeable|2285.755625|0|3.06875|745.0625|745.0625|05-NOV-14 08.00.00.000000 AM
37|1|24|266695|JAVA|1088.4|1065.743125|3.47375|313.25|313.25|05-NOV-14 08.00.00.000000 AM
37|1|25|266694|Freeable|2366.316875|0|3.01375|785.25|785.25|06-NOV-14 08.00.00.000000 AM
37|1|25|266693|PL/SQL|3196.99875|38.19125|3.671875|870.6875|869.8125|06-NOV-14 08.00.00.000000 AM
37|1|25|266696|SQL|423.969375|26.165|.52|812.625|802.1875|06-NOV-14 08.00.00.000000 AM
37|1|25|266695|JAVA|1122.594375|1095.915|3.508125|320.0625|320.0625|06-NOV-14 08.00.00.000000 AM
37|1|25|266692|Other|27380.085625||31.455625|870.6875|870.6875|06-NOV-14 08.00.00.000000 AM
37|1|23|266692|Other|21375.288125||26.24|814.75|814.75|04-NOV-14 08.00.00.000000 AM
37|1|23|266693|PL/SQL|2875.22|500.505|3.529375|814.75|813.75|04-NOV-14 08.00.00.000000 AM
37|1|23|266695|JAVA|1059.788125|1049.57|3.423125|309.6875|309.6875|04-NOV-14 08.00.00.000000 AM
37|1|23|266694|Freeable|2146.169375|0|2.903125|739.1875|739.1875|04-NOV-14 08.00.00.000000 AM
37|1|23|266696|SQL|422.2375|36.170625|.558125|756.75|745.375|04-NOV-14 08.00.00.000000 AM
37|1|26|266696|SQL|384.880625|37.81125|.505625|759.8125|749.625|10-NOV-14 08.00.00.000000 AM
37|1|26|266694|Freeable|2280.239375|0|3.121875|730.3125|730.3125|10-NOV-14 08.00.00.000000 AM
37|1|26|266693|PL/SQL|3033.615|118.15375|3.709375|817.625|817.125|10-NOV-14 08.00.00.000000 AM
37|1|26|266692|Other|24493.011875||29.96375|817.625|817.625|10-NOV-14 08.00.00.000000 AM
37|1|26|266695|JAVA|1012.585|982.59375|3.309375|305.9375|305.9375|10-NOV-14 08.00.00.000000 AM
