site_id|config_id|run_id|stat_id|stat_name|stat_value|stat_end_value|start_time
37|1|93|266040|TCP_SEND_SIZE_DEFAULT|16384||06-FEB-15 08.00.00.000000 AM
37|1|94|266022|IDLE_TIME|6767030.44||09-FEB-15 08.00.00.000000 AM
37|1|94|266029|VM_IN_BYTES|179968||09-FEB-15 08.00.00.000000 AM
37|1|94|266033|NUM_CPU_CORES|12||09-FEB-15 08.00.00.000000 AM
37|1|94|266021|BUSY_TIME|10022035.5||09-FEB-15 08.00.00.000000 AM
37|1|94|266023|IOWAIT_TIME|2100.44||09-FEB-15 08.00.00.000000 AM
37|1|94|266025|SYS_TIME|1517367.31||09-FEB-15 08.00.00.000000 AM
37|1|94|266028|RSRC_MGR_CPU_WAIT_TIME|0||09-FEB-15 08.00.00.000000 AM
37|1|94|266031|PHYSICAL_MEMORY_BYTES|101178621952||09-FEB-15 08.00.00.000000 AM
37|1|94|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||09-FEB-15 08.00.00.000000 AM
37|1|94|266038|TCP_RECEIVE_SIZE_MAX|6291456||09-FEB-15 08.00.00.000000 AM
37|1|94|266041|TCP_SEND_SIZE_MAX|4194304||09-FEB-15 08.00.00.000000 AM
37|1|94|266027|LOAD|9.94|6.44|09-FEB-15 08.00.00.000000 AM
37|1|94|266034|NUM_CPU_SOCKETS|2||09-FEB-15 08.00.00.000000 AM
37|1|94|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||09-FEB-15 08.00.00.000000 AM
37|1|94|266040|TCP_SEND_SIZE_DEFAULT|16384||09-FEB-15 08.00.00.000000 AM
37|1|94|266026|USER_TIME|7893359.69||09-FEB-15 08.00.00.000000 AM
37|1|94|266039|TCP_RECEIVE_SIZE_MIN|4096||09-FEB-15 08.00.00.000000 AM
37|1|94|266042|TCP_SEND_SIZE_MIN|4096||09-FEB-15 08.00.00.000000 AM
37|1|94|266024|NICE_TIME|0||09-FEB-15 08.00.00.000000 AM
37|1|94|266036|GLOBAL_SEND_SIZE_MAX|2097152||09-FEB-15 08.00.00.000000 AM
37|1|94|282867|FREE_MEMORY_BYTES|9139053312|7137482240|09-FEB-15 08.00.00.000000 AM
37|1|94|266030|VM_OUT_BYTES|0||09-FEB-15 08.00.00.000000 AM
37|1|94|282868|INACTIVE_MEMORY_BYTES|8470161920|8527015936|09-FEB-15 08.00.00.000000 AM
37|1|94|282869|SWAP_FREE_BYTES|25728500992|25728579840|09-FEB-15 08.00.00.000000 AM
37|1|94|266032|NUM_CPUS|24||09-FEB-15 08.00.00.000000 AM
37|1|105|266028|RSRC_MGR_CPU_WAIT_TIME|0||16-FEB-15 08.00.00.000000 AM
37|1|105|266034|NUM_CPU_SOCKETS|2||16-FEB-15 08.00.00.000000 AM
37|1|105|266036|GLOBAL_SEND_SIZE_MAX|2097152||16-FEB-15 08.00.00.000000 AM
37|1|105|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||16-FEB-15 08.00.00.000000 AM
37|1|105|266025|SYS_TIME|1503249.19||16-FEB-15 08.00.00.000000 AM
37|1|105|266027|LOAD|5.88|5.19|16-FEB-15 08.00.00.000000 AM
37|1|105|266032|NUM_CPUS|24||16-FEB-15 08.00.00.000000 AM
37|1|105|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||16-FEB-15 08.00.00.000000 AM
37|1|105|266039|TCP_RECEIVE_SIZE_MIN|4096||16-FEB-15 08.00.00.000000 AM
37|1|105|282869|SWAP_FREE_BYTES|25495749376|25492716202.67|16-FEB-15 08.00.00.000000 AM
37|1|105|266021|BUSY_TIME|8696733.63||16-FEB-15 08.00.00.000000 AM
37|1|105|266040|TCP_SEND_SIZE_DEFAULT|16384||16-FEB-15 08.00.00.000000 AM
37|1|105|266022|IDLE_TIME|8116633.06||16-FEB-15 08.00.00.000000 AM
37|1|105|266023|IOWAIT_TIME|3577.38||16-FEB-15 08.00.00.000000 AM
37|1|105|266031|PHYSICAL_MEMORY_BYTES|101178621952||16-FEB-15 08.00.00.000000 AM
37|1|105|266033|NUM_CPU_CORES|12||16-FEB-15 08.00.00.000000 AM
37|1|105|282868|INACTIVE_MEMORY_BYTES|8178412544|8706286848|16-FEB-15 08.00.00.000000 AM
37|1|105|266026|USER_TIME|6663253.75||16-FEB-15 08.00.00.000000 AM
37|1|105|266030|VM_OUT_BYTES|0||16-FEB-15 08.00.00.000000 AM
37|1|105|266029|VM_IN_BYTES|145920||16-FEB-15 08.00.00.000000 AM
37|1|105|266038|TCP_RECEIVE_SIZE_MAX|6291456||16-FEB-15 08.00.00.000000 AM
37|1|105|266024|NICE_TIME|0||16-FEB-15 08.00.00.000000 AM
37|1|105|266041|TCP_SEND_SIZE_MAX|4194304||16-FEB-15 08.00.00.000000 AM
37|1|105|266042|TCP_SEND_SIZE_MIN|4096||16-FEB-15 08.00.00.000000 AM
37|1|105|282867|FREE_MEMORY_BYTES|9268718080|6790341120|16-FEB-15 08.00.00.000000 AM
37|1|95|266029|VM_IN_BYTES|145920||10-FEB-15 08.00.00.000000 AM
37|1|95|266033|NUM_CPU_CORES|12||10-FEB-15 08.00.00.000000 AM
37|1|95|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||10-FEB-15 08.00.00.000000 AM
37|1|95|266041|TCP_SEND_SIZE_MAX|4194304||10-FEB-15 08.00.00.000000 AM
37|1|95|266022|IDLE_TIME|6850761.38||10-FEB-15 08.00.00.000000 AM
37|1|95|266031|PHYSICAL_MEMORY_BYTES|101178621952||10-FEB-15 08.00.00.000000 AM
37|1|95|266025|SYS_TIME|1525411.63||10-FEB-15 08.00.00.000000 AM
37|1|95|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||10-FEB-15 08.00.00.000000 AM
37|1|95|266038|TCP_RECEIVE_SIZE_MAX|6291456||10-FEB-15 08.00.00.000000 AM
37|1|95|266039|TCP_RECEIVE_SIZE_MIN|4096||10-FEB-15 08.00.00.000000 AM
37|1|95|266024|NICE_TIME|0||10-FEB-15 08.00.00.000000 AM
37|1|95|266026|USER_TIME|7827564.44||10-FEB-15 08.00.00.000000 AM
37|1|95|266030|VM_OUT_BYTES|0||10-FEB-15 08.00.00.000000 AM
37|1|95|266040|TCP_SEND_SIZE_DEFAULT|16384||10-FEB-15 08.00.00.000000 AM
37|1|95|266042|TCP_SEND_SIZE_MIN|4096||10-FEB-15 08.00.00.000000 AM
37|1|95|266021|BUSY_TIME|9947225.13||10-FEB-15 08.00.00.000000 AM
37|1|95|266034|NUM_CPU_SOCKETS|2||10-FEB-15 08.00.00.000000 AM
37|1|95|266023|IOWAIT_TIME|3066.94||10-FEB-15 08.00.00.000000 AM
37|1|95|266027|LOAD|9.75|6.81|10-FEB-15 08.00.00.000000 AM
37|1|95|266028|RSRC_MGR_CPU_WAIT_TIME|0||10-FEB-15 08.00.00.000000 AM
37|1|95|266032|NUM_CPUS|24||10-FEB-15 08.00.00.000000 AM
37|1|95|282867|FREE_MEMORY_BYTES|8869730560|6499282176|10-FEB-15 08.00.00.000000 AM
37|1|95|282868|INACTIVE_MEMORY_BYTES|8634796800|8974288640|10-FEB-15 08.00.00.000000 AM
37|1|95|282869|SWAP_FREE_BYTES|25709474560|25705113757.54|10-FEB-15 08.00.00.000000 AM
37|1|95|266036|GLOBAL_SEND_SIZE_MAX|2097152||10-FEB-15 08.00.00.000000 AM
37|1|97|266027|LOAD|8.63|6.5|11-FEB-15 08.00.00.000000 AM
37|1|97|266029|VM_IN_BYTES|234240||11-FEB-15 08.00.00.000000 AM
37|1|97|266028|RSRC_MGR_CPU_WAIT_TIME|0||11-FEB-15 08.00.00.000000 AM
37|1|97|266030|VM_OUT_BYTES|648960||11-FEB-15 08.00.00.000000 AM
37|1|97|266038|TCP_RECEIVE_SIZE_MAX|6291456||11-FEB-15 08.00.00.000000 AM
37|1|97|266041|TCP_SEND_SIZE_MAX|4194304||11-FEB-15 08.00.00.000000 AM
37|1|97|282869|SWAP_FREE_BYTES|25698961408|25704708388.57|11-FEB-15 08.00.00.000000 AM
37|1|97|266026|USER_TIME|7719523.31||11-FEB-15 08.00.00.000000 AM
37|1|97|266031|PHYSICAL_MEMORY_BYTES|101178621952||11-FEB-15 08.00.00.000000 AM
37|1|97|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||11-FEB-15 08.00.00.000000 AM
37|1|97|266039|TCP_RECEIVE_SIZE_MIN|4096||11-FEB-15 08.00.00.000000 AM
37|1|97|282867|FREE_MEMORY_BYTES|4204125952|2112900352|11-FEB-15 08.00.00.000000 AM
37|1|97|266021|BUSY_TIME|9837866.19||11-FEB-15 08.00.00.000000 AM
37|1|97|266022|IDLE_TIME|6945083.13||11-FEB-15 08.00.00.000000 AM
37|1|97|266032|NUM_CPUS|24||11-FEB-15 08.00.00.000000 AM
37|1|97|266042|TCP_SEND_SIZE_MIN|4096||11-FEB-15 08.00.00.000000 AM
37|1|97|282868|INACTIVE_MEMORY_BYTES|10723853312|10916755968|11-FEB-15 08.00.00.000000 AM
37|1|97|266024|NICE_TIME|0||11-FEB-15 08.00.00.000000 AM
37|1|97|266034|NUM_CPU_SOCKETS|2||11-FEB-15 08.00.00.000000 AM
37|1|97|266040|TCP_SEND_SIZE_DEFAULT|16384||11-FEB-15 08.00.00.000000 AM
37|1|97|266023|IOWAIT_TIME|2555||11-FEB-15 08.00.00.000000 AM
37|1|97|266025|SYS_TIME|1521871.56||11-FEB-15 08.00.00.000000 AM
37|1|97|266033|NUM_CPU_CORES|12||11-FEB-15 08.00.00.000000 AM
37|1|97|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||11-FEB-15 08.00.00.000000 AM
37|1|97|266036|GLOBAL_SEND_SIZE_MAX|2097152||11-FEB-15 08.00.00.000000 AM
37|1|96|266023|IOWAIT_TIME|10744.88||11-FEB-15 10.00.00.000000 PM
37|1|96|266024|NICE_TIME|0||11-FEB-15 10.00.00.000000 PM
37|1|96|266029|VM_IN_BYTES|168960||11-FEB-15 10.00.00.000000 PM
37|1|96|266032|NUM_CPUS|24||11-FEB-15 10.00.00.000000 PM
37|1|96|266036|GLOBAL_SEND_SIZE_MAX|2097152||11-FEB-15 10.00.00.000000 PM
37|1|96|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||11-FEB-15 10.00.00.000000 PM
37|1|96|266039|TCP_RECEIVE_SIZE_MIN|4096||11-FEB-15 10.00.00.000000 PM
37|1|96|266033|NUM_CPU_CORES|12||11-FEB-15 10.00.00.000000 PM
37|1|96|266041|TCP_SEND_SIZE_MAX|4194304||11-FEB-15 10.00.00.000000 PM
37|1|96|266022|IDLE_TIME|9844999.5||11-FEB-15 10.00.00.000000 PM
37|1|96|266025|SYS_TIME|1208584.81||11-FEB-15 10.00.00.000000 PM
37|1|96|266027|LOAD|4.81|5|11-FEB-15 10.00.00.000000 PM
37|1|96|282869|SWAP_FREE_BYTES|25661228544|25655742464|11-FEB-15 10.00.00.000000 PM
37|1|96|266026|USER_TIME|5418119.25||11-FEB-15 10.00.00.000000 PM
37|1|96|266030|VM_OUT_BYTES|1599232||11-FEB-15 10.00.00.000000 PM
37|1|96|266031|PHYSICAL_MEMORY_BYTES|101178621952||11-FEB-15 10.00.00.000000 PM
37|1|96|282867|FREE_MEMORY_BYTES|5655584512|3469408000|11-FEB-15 10.00.00.000000 PM
37|1|96|266028|RSRC_MGR_CPU_WAIT_TIME|415.25||11-FEB-15 10.00.00.000000 PM
37|1|96|266034|NUM_CPU_SOCKETS|2||11-FEB-15 10.00.00.000000 PM
37|1|96|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||11-FEB-15 10.00.00.000000 PM
37|1|96|266040|TCP_SEND_SIZE_DEFAULT|16384||11-FEB-15 10.00.00.000000 PM
37|1|96|282868|INACTIVE_MEMORY_BYTES|8219100416|8959456256|11-FEB-15 10.00.00.000000 PM
37|1|96|266021|BUSY_TIME|6997808.38||11-FEB-15 10.00.00.000000 PM
37|1|96|266042|TCP_SEND_SIZE_MIN|4096||11-FEB-15 10.00.00.000000 PM
37|1|96|266038|TCP_RECEIVE_SIZE_MAX|6291456||11-FEB-15 10.00.00.000000 PM
37|1|98|266027|LOAD|5.56|5.13|12-FEB-15 01.00.00.000000 AM
37|1|98|266038|TCP_RECEIVE_SIZE_MAX|6291456||12-FEB-15 01.00.00.000000 AM
37|1|98|266039|TCP_RECEIVE_SIZE_MIN|4096||12-FEB-15 01.00.00.000000 AM
37|1|98|266040|TCP_SEND_SIZE_DEFAULT|16384||12-FEB-15 01.00.00.000000 AM
37|1|98|266041|TCP_SEND_SIZE_MAX|4194304||12-FEB-15 01.00.00.000000 AM
37|1|98|266026|USER_TIME|5938238.38||12-FEB-15 01.00.00.000000 AM
37|1|98|266033|NUM_CPU_CORES|12||12-FEB-15 01.00.00.000000 AM
37|1|98|266034|NUM_CPU_SOCKETS|2||12-FEB-15 01.00.00.000000 AM
37|1|98|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||12-FEB-15 01.00.00.000000 AM
37|1|98|266036|GLOBAL_SEND_SIZE_MAX|2097152||12-FEB-15 01.00.00.000000 AM
37|1|98|266042|TCP_SEND_SIZE_MIN|4096||12-FEB-15 01.00.00.000000 AM
37|1|98|282868|INACTIVE_MEMORY_BYTES|9087962368|7179127040|12-FEB-15 01.00.00.000000 AM
37|1|98|266029|VM_IN_BYTES|121088||12-FEB-15 01.00.00.000000 AM
37|1|98|266030|VM_OUT_BYTES|26105088||12-FEB-15 01.00.00.000000 AM
37|1|98|266021|BUSY_TIME|7683065.44||12-FEB-15 01.00.00.000000 AM
37|1|98|282869|SWAP_FREE_BYTES|25655754496|25626016972.8|12-FEB-15 01.00.00.000000 AM
37|1|98|266022|IDLE_TIME|9152972.81||12-FEB-15 01.00.00.000000 AM
37|1|98|266028|RSRC_MGR_CPU_WAIT_TIME|378.88||12-FEB-15 01.00.00.000000 AM
37|1|98|266032|NUM_CPUS|24||12-FEB-15 01.00.00.000000 AM
37|1|98|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||12-FEB-15 01.00.00.000000 AM
37|1|98|266023|IOWAIT_TIME|8640.69||12-FEB-15 01.00.00.000000 AM
37|1|98|266024|NICE_TIME|0||12-FEB-15 01.00.00.000000 AM
37|1|98|266025|SYS_TIME|1330509.25||12-FEB-15 01.00.00.000000 AM
37|1|98|266031|PHYSICAL_MEMORY_BYTES|101178621952||12-FEB-15 01.00.00.000000 AM
37|1|98|282867|FREE_MEMORY_BYTES|1693507840|1273421824|12-FEB-15 01.00.00.000000 AM
37|1|100|266024|NICE_TIME|0||12-FEB-15 08.00.00.000000 AM
37|1|100|266040|TCP_SEND_SIZE_DEFAULT|16384||12-FEB-15 08.00.00.000000 AM
37|1|100|266030|VM_OUT_BYTES|0||12-FEB-15 08.00.00.000000 AM
37|1|100|266039|TCP_RECEIVE_SIZE_MIN|4096||12-FEB-15 08.00.00.000000 AM
37|1|100|266023|IOWAIT_TIME|2965.69||12-FEB-15 08.00.00.000000 AM
37|1|100|266026|USER_TIME|7914753.81||12-FEB-15 08.00.00.000000 AM
37|1|100|266036|GLOBAL_SEND_SIZE_MAX|2097152||12-FEB-15 08.00.00.000000 AM
37|1|100|266042|TCP_SEND_SIZE_MIN|4096||12-FEB-15 08.00.00.000000 AM
37|1|100|282867|FREE_MEMORY_BYTES|8571267584|6369377280|12-FEB-15 08.00.00.000000 AM
37|1|100|282869|SWAP_FREE_BYTES|25610935808|25607742610.29|12-FEB-15 08.00.00.000000 AM
37|1|100|266021|BUSY_TIME|10080685.56||12-FEB-15 08.00.00.000000 AM
37|1|100|266025|SYS_TIME|1561053.94||12-FEB-15 08.00.00.000000 AM
37|1|100|266031|PHYSICAL_MEMORY_BYTES|101178621952||12-FEB-15 08.00.00.000000 AM
37|1|100|266032|NUM_CPUS|24||12-FEB-15 08.00.00.000000 AM
37|1|100|266033|NUM_CPU_CORES|12||12-FEB-15 08.00.00.000000 AM
37|1|100|266027|LOAD|9.63|6.56|12-FEB-15 08.00.00.000000 AM
37|1|100|266029|VM_IN_BYTES|106496||12-FEB-15 08.00.00.000000 AM
37|1|100|266038|TCP_RECEIVE_SIZE_MAX|6291456||12-FEB-15 08.00.00.000000 AM
37|1|100|266041|TCP_SEND_SIZE_MAX|4194304||12-FEB-15 08.00.00.000000 AM
37|1|100|282868|INACTIVE_MEMORY_BYTES|7880165120|8279964928|12-FEB-15 08.00.00.000000 AM
37|1|100|266022|IDLE_TIME|6722643.75||12-FEB-15 08.00.00.000000 AM
37|1|100|266028|RSRC_MGR_CPU_WAIT_TIME|0||12-FEB-15 08.00.00.000000 AM
37|1|100|266034|NUM_CPU_SOCKETS|2||12-FEB-15 08.00.00.000000 AM
37|1|100|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||12-FEB-15 08.00.00.000000 AM
37|1|100|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||12-FEB-15 08.00.00.000000 AM
37|1|99|266024|NICE_TIME|0||12-FEB-15 10.00.00.000000 PM
37|1|99|282867|FREE_MEMORY_BYTES|5535511808|2527038464|12-FEB-15 10.00.00.000000 PM
37|1|99|266034|NUM_CPU_SOCKETS|2||12-FEB-15 10.00.00.000000 PM
37|1|99|266039|TCP_RECEIVE_SIZE_MIN|4096||12-FEB-15 10.00.00.000000 PM
37|1|99|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||12-FEB-15 10.00.00.000000 PM
37|1|99|266023|IOWAIT_TIME|4817.69||12-FEB-15 10.00.00.000000 PM
37|1|99|266027|LOAD|4.44|3.88|12-FEB-15 10.00.00.000000 PM
37|1|99|266030|VM_OUT_BYTES|1173248||12-FEB-15 10.00.00.000000 PM
37|1|99|266032|NUM_CPUS|24||12-FEB-15 10.00.00.000000 PM
37|1|99|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||12-FEB-15 10.00.00.000000 PM
37|1|99|266038|TCP_RECEIVE_SIZE_MAX|6291456||12-FEB-15 10.00.00.000000 PM
37|1|99|266041|TCP_SEND_SIZE_MAX|4194304||12-FEB-15 10.00.00.000000 PM
37|1|99|266042|TCP_SEND_SIZE_MIN|4096||12-FEB-15 10.00.00.000000 PM
37|1|99|266022|IDLE_TIME|10449482.38||12-FEB-15 10.00.00.000000 PM
37|1|99|266025|SYS_TIME|1129997.06||12-FEB-15 10.00.00.000000 PM
37|1|99|266028|RSRC_MGR_CPU_WAIT_TIME|209.44||12-FEB-15 10.00.00.000000 PM
37|1|99|266029|VM_IN_BYTES|42240||12-FEB-15 10.00.00.000000 PM
37|1|99|266021|BUSY_TIME|6373654.81||12-FEB-15 10.00.00.000000 PM
37|1|99|266033|NUM_CPU_CORES|12||12-FEB-15 10.00.00.000000 PM
37|1|99|266036|GLOBAL_SEND_SIZE_MAX|2097152||12-FEB-15 10.00.00.000000 PM
37|1|99|266026|USER_TIME|4914394.69||12-FEB-15 10.00.00.000000 PM
37|1|99|282868|INACTIVE_MEMORY_BYTES|8551827200|8697825536|12-FEB-15 10.00.00.000000 PM
37|1|99|282869|SWAP_FREE_BYTES|25593299712|25600998253.71|12-FEB-15 10.00.00.000000 PM
37|1|99|266031|PHYSICAL_MEMORY_BYTES|101178621952||12-FEB-15 10.00.00.000000 PM
37|1|99|266040|TCP_SEND_SIZE_DEFAULT|16384||12-FEB-15 10.00.00.000000 PM
37|1|101|266021|BUSY_TIME|8620816.06||13-FEB-15 08.00.00.000000 AM
37|1|101|266025|SYS_TIME|1391753.56||13-FEB-15 08.00.00.000000 AM
37|1|101|266036|GLOBAL_SEND_SIZE_MAX|2097152||13-FEB-15 08.00.00.000000 AM
37|1|101|266039|TCP_RECEIVE_SIZE_MIN|4096||13-FEB-15 08.00.00.000000 AM
37|1|101|266027|LOAD|5.81|5.94|13-FEB-15 08.00.00.000000 AM
37|1|101|266028|RSRC_MGR_CPU_WAIT_TIME|0||13-FEB-15 08.00.00.000000 AM
37|1|101|282868|INACTIVE_MEMORY_BYTES|6953803776|7156656640|13-FEB-15 08.00.00.000000 AM
37|1|101|266026|USER_TIME|6720776.56||13-FEB-15 08.00.00.000000 AM
37|1|101|266023|IOWAIT_TIME|2758||13-FEB-15 08.00.00.000000 AM
37|1|101|266030|VM_OUT_BYTES|0||13-FEB-15 08.00.00.000000 AM
37|1|101|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||13-FEB-15 08.00.00.000000 AM
37|1|101|266038|TCP_RECEIVE_SIZE_MAX|6291456||13-FEB-15 08.00.00.000000 AM
37|1|101|266040|TCP_SEND_SIZE_DEFAULT|16384||13-FEB-15 08.00.00.000000 AM
37|1|101|266033|NUM_CPU_CORES|12||13-FEB-15 08.00.00.000000 AM
37|1|101|266042|TCP_SEND_SIZE_MIN|4096||13-FEB-15 08.00.00.000000 AM
37|1|101|282867|FREE_MEMORY_BYTES|9892368384|8421486080|13-FEB-15 08.00.00.000000 AM
37|1|101|266029|VM_IN_BYTES|53248||13-FEB-15 08.00.00.000000 AM
37|1|101|266032|NUM_CPUS|24||13-FEB-15 08.00.00.000000 AM
37|1|101|266022|IDLE_TIME|8180706.19||13-FEB-15 08.00.00.000000 AM
37|1|101|266024|NICE_TIME|0||13-FEB-15 08.00.00.000000 AM
37|1|101|266031|PHYSICAL_MEMORY_BYTES|101178621952||13-FEB-15 08.00.00.000000 AM
37|1|101|266034|NUM_CPU_SOCKETS|2||13-FEB-15 08.00.00.000000 AM
37|1|101|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||13-FEB-15 08.00.00.000000 AM
37|1|101|266041|TCP_SEND_SIZE_MAX|4194304||13-FEB-15 08.00.00.000000 AM
37|1|101|282869|SWAP_FREE_BYTES|25539822592|25529275278.22|13-FEB-15 08.00.00.000000 AM
37|1|102|266022|IDLE_TIME|10643323.94||15-FEB-15 10.00.00.000000 PM
37|1|102|266027|LOAD|3.38|4.88|15-FEB-15 10.00.00.000000 PM
37|1|102|266031|PHYSICAL_MEMORY_BYTES|101178621952||15-FEB-15 10.00.00.000000 PM
37|1|102|266039|TCP_RECEIVE_SIZE_MIN|4096||15-FEB-15 10.00.00.000000 PM
37|1|102|282869|SWAP_FREE_BYTES|25537234176|25543921208.89|15-FEB-15 10.00.00.000000 PM
37|1|102|266024|NICE_TIME|0||15-FEB-15 10.00.00.000000 PM
37|1|102|266028|RSRC_MGR_CPU_WAIT_TIME|216.94||15-FEB-15 10.00.00.000000 PM
37|1|102|266029|VM_IN_BYTES|43520||15-FEB-15 10.00.00.000000 PM
37|1|102|266033|NUM_CPU_CORES|12||15-FEB-15 10.00.00.000000 PM
37|1|102|266040|TCP_SEND_SIZE_DEFAULT|16384||15-FEB-15 10.00.00.000000 PM
37|1|102|282867|FREE_MEMORY_BYTES|3821284608|2180282112|15-FEB-15 10.00.00.000000 PM
37|1|102|266026|USER_TIME|4704181.19||15-FEB-15 10.00.00.000000 PM
37|1|102|266036|GLOBAL_SEND_SIZE_MAX|2097152||15-FEB-15 10.00.00.000000 PM
37|1|102|266042|TCP_SEND_SIZE_MIN|4096||15-FEB-15 10.00.00.000000 PM
37|1|102|282868|INACTIVE_MEMORY_BYTES|11768131840|11475894784|15-FEB-15 10.00.00.000000 PM
37|1|102|266021|BUSY_TIME|6202263.19||15-FEB-15 10.00.00.000000 PM
37|1|102|266034|NUM_CPU_SOCKETS|2||15-FEB-15 10.00.00.000000 PM
37|1|102|266041|TCP_SEND_SIZE_MAX|4194304||15-FEB-15 10.00.00.000000 PM
37|1|102|266025|SYS_TIME|1161765.56||15-FEB-15 10.00.00.000000 PM
37|1|102|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||15-FEB-15 10.00.00.000000 PM
37|1|102|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||15-FEB-15 10.00.00.000000 PM
37|1|102|266038|TCP_RECEIVE_SIZE_MAX|6291456||15-FEB-15 10.00.00.000000 PM
37|1|102|266023|IOWAIT_TIME|4669.56||15-FEB-15 10.00.00.000000 PM
37|1|102|266030|VM_OUT_BYTES|2550528||15-FEB-15 10.00.00.000000 PM
37|1|102|266032|NUM_CPUS|24||15-FEB-15 10.00.00.000000 PM
37|1|103|266021|BUSY_TIME|7299807.5||16-FEB-15 01.00.00.000000 AM
37|1|103|266031|PHYSICAL_MEMORY_BYTES|101178621952||16-FEB-15 01.00.00.000000 AM
37|1|103|266029|VM_IN_BYTES|125696||16-FEB-15 01.00.00.000000 AM
37|1|103|266034|NUM_CPU_SOCKETS|2||16-FEB-15 01.00.00.000000 AM
37|1|103|282869|SWAP_FREE_BYTES|25526569984|25510787754.67|16-FEB-15 01.00.00.000000 AM
37|1|103|266027|LOAD|5.38|4.13|16-FEB-15 01.00.00.000000 AM
37|1|103|266035|GLOBAL_RECEIVE_SIZE_MAX|4194304||16-FEB-15 01.00.00.000000 AM
37|1|103|266036|GLOBAL_SEND_SIZE_MAX|2097152||16-FEB-15 01.00.00.000000 AM
37|1|103|266038|TCP_RECEIVE_SIZE_MAX|6291456||16-FEB-15 01.00.00.000000 AM
37|1|103|266024|NICE_TIME|0||16-FEB-15 01.00.00.000000 AM
37|1|103|266026|USER_TIME|5531286.81||16-FEB-15 01.00.00.000000 AM
37|1|103|266037|TCP_RECEIVE_SIZE_DEFAULT|87380||16-FEB-15 01.00.00.000000 AM
37|1|103|266041|TCP_SEND_SIZE_MAX|4194304||16-FEB-15 01.00.00.000000 AM
37|1|103|266023|IOWAIT_TIME|8201.44||16-FEB-15 01.00.00.000000 AM
37|1|103|266040|TCP_SEND_SIZE_DEFAULT|16384||16-FEB-15 01.00.00.000000 AM
37|1|103|282868|INACTIVE_MEMORY_BYTES|10765240064|8468752128|16-FEB-15 01.00.00.000000 AM
37|1|103|266025|SYS_TIME|1359476.13||16-FEB-15 01.00.00.000000 AM
37|1|103|282867|FREE_MEMORY_BYTES|997920768|1104624128|16-FEB-15 01.00.00.000000 AM
37|1|103|266028|RSRC_MGR_CPU_WAIT_TIME|404.56||16-FEB-15 01.00.00.000000 AM
37|1|103|266030|VM_OUT_BYTES|13808128||16-FEB-15 01.00.00.000000 AM
37|1|103|266039|TCP_RECEIVE_SIZE_MIN|4096||16-FEB-15 01.00.00.000000 AM
37|1|103|266022|IDLE_TIME|9525803.75||16-FEB-15 01.00.00.000000 AM
37|1|103|266032|NUM_CPUS|24||16-FEB-15 01.00.00.000000 AM
37|1|103|266033|NUM_CPU_CORES|12||16-FEB-15 01.00.00.000000 AM
37|1|103|266042|TCP_SEND_SIZE_MIN|4096||16-FEB-15 01.00.00.000000 AM
37|1|104|266025|SYS_TIME|1147388.75||16-FEB-15 10.00.00.000000 PM
37|1|104|266026|USER_TIME|4640529.56||16-FEB-15 10.00.00.000000 PM
37|1|104|266023|IOWAIT_TIME|4060.75||16-FEB-15 10.00.00.000000 PM
37|1|104|266024|NICE_TIME|0||16-FEB-15 10.00.00.000000 PM
37|1|104|266036|GLOBAL_SEND_SIZE_MAX|2097152||16-FEB-15 10.00.00.000000 PM
37|1|104|266039|TCP_RECEIVE_SIZE_MIN|4096||16-FEB-15 10.00.00.000000 PM
37|1|104|266040|TCP_SEND_SIZE_DEFAULT|16384||16-FEB-15 10.00.00.000000 PM
37|1|104|282867|FREE_MEMORY_BYTES|6397660416|2652831744|16-FEB-15 10.00.00.000000 PM
37|1|104|266022|IDLE_TIME|10723160.63||16-FEB-15 10.00.00.000000 PM
37|1|104|266031|PHYSICAL_MEMORY_BYTES|101178621952||16-FEB-15 10.00.00.000000 PM
37|1|104|266038|TCP_RECEIVE_SIZE_MAX|6291456||16-FEB-15 10.00.00.000000 PM
37|1|104|266033|NUM_CPU_CORES|12||16-FEB-15 10.00.00.000000 PM
37|1|104|266034|NUM_CPU_SOCKETS|2||16-FEB-15 10.00.00.000000 PM
